Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
32,"182,86","43,75",5,0,"-233,02",14,"415,88","30,40,25"
31,"156,74","45,16",4,0,"-234,5",14,"391,24","30,40,30"
26,"105,49","46,15",4,0,"-214,83000000000004",12,"320,32000000000005","30,40,35"
29,"241,69","37,93",5,0,"-163,75000000000003",11,"405,44","30,40,40"
47,"-7,53","40,43",5,0,"-364,5400000000001",19,"357,01000000000005","30,45,5"
38,"226,43","42,11",4,0,"-199,96",16,"426,39000000000004","30,45,10"
39,"258,72","43,59",6,0,"-228,54999999999995",17,"487,2700000000001","30,45,15"
39,"177,24","38,46",6,0,"-266,31",15,"443,55","30,45,20"
31,"156,83","41,94",4,0,"-237,18999999999997",13,"394,0199999999999","30,45,25"
26,"107,58",50,4,0,"-213,65000000000003",13,"321,23","30,45,30"
29,"239,62","37,93",5,0,"-164,90000000000003",11,"404,5200000000001","30,45,35"
30,"174,97","36,67",5,0,"-219,07000000000002",11,"394,04","30,45,40"
53,"-41,77","35,85",5,0,"-391,8700000000001",19,"350,1000000000001","30,50,5"
37,"266,33","43,24",4,0,"-204,90000000000003",16,"471,23","30,50,10"
41,"200,53","41,46",6,0,"-272,25",17,"472,78000000000003","30,50,15"
34,"164,43","41,18",6,0,"-259,78",14,"424,21000000000004","30,50,20"
28,"187,26","46,43",4,0,"-217,38000000000002",13,"404,64","30,50,25"
26,"117,61","38,46",4,0,"-179,02999999999997",10,"296,64","30,50,30"
33,"141,52","33,33",5,0,"-251,5",11,"393,0199999999999","30,50,35"
34,"142,92","32,35",5,0,"-242,63999999999996",11,"385,56","30,50,40"
55,"-122,80","29,09",10,0,"-439,15000000000015",16,"316,34999999999997","30,55,5"
37,"171,50","40,54",6,0,"-245,82",15,"417,32","30,55,10"
44,"33,01","31,82",6,0,"-306,46",14,"339,47","30,55,15"
34,"126,36","41,18",4,0,"-236,01000000000005",14,"362,36999999999995","30,55,20"
24,"12,04","41,67",5,0,"-257,40000000000003",10,"269,44","30,55,25"
34,"138,25","32,35",5,0,"-254,07999999999998",11,"392,33","30,55,30"
30,"169,23",40,5,0,"-212,60999999999999",12,"381,84","30,55,35"
28,"184,51","39,29",5,0,"-195,26",11,"379,77","30,55,40"
51,"28,11","35,29",5,0,"-365,69000000000005",18,"393,8","30,60,5"
41,"200,12","41,46",5,0,"-231,13",17,"431,25","30,60,10"
41,"149,07","34,15",8,0,"-274,19",14,"423,26","30,60,15"
33,"205,35","39,39",5,0,"-234,01",13,"439,36","30,60,20"
30,"224,11","43,33",4,0,"-187,09000000000003",13,"411,20000000000005","30,60,25"
33,"138,46","33,33",5,0,"-253,04000000000002",11,"391,5","30,60,30"
31,"193,99","35,48",5,0,"-190,85999999999999",11,"384,8499999999999","30,60,35"
32,"182,74","37,5",7,0,"-185,96",12,"368,69999999999993","30,60,40"
32,"3,44","46,88",3,0,"-311,31000000000006",15,"314,75","35,40,5"
22,"251,64","45,45",7,0,"-102,85",10,"354,49","35,40,10"
27,"142,69","37,04",7,0,"-121,72000000000001",10,"264,40999999999997","35,40,15"
22,"162,76","40,91",7,0,"-168,54000000000002",9,"331,29999999999995","35,40,20"
26,"184,89","46,15",4,0,"-212,69000000000003",12,"397,58","35,40,25"
22,"277,73","54,55",4,0,"-135,48",12,"413,21000000000004","35,40,30"
20,"62,80",40,4,0,"-182,19",8,"244,98999999999998","35,40,35"
30,"207,38","43,33",5,0,"-195,71",13,"403,09000000000003","35,40,40"
43,"-121,01","34,88",5,0,"-394,8900000000001",15,"273,88","35,45,5"
31,"201,90","45,16",6,0,"-216,80999999999997",14,"418,71","35,45,10"
30,"219,06","43,33",7,0,"-197,05999999999995",13,"416,12","35,45,15"
27,"14,47","40,74",5,0,"-269,42",11,"283,89","35,45,20"
22,"135,81","63,64",2,0,"-183,15000000000003",14,"318,96000000000004","35,45,25"
25,"202,04",40,5,0,"-127,5",10,"329,53999999999996","35,45,30"
30,"190,66",40,5,0,"-201,95000000000002",12,"392,61","35,45,35"
31,"206,19","35,48",5,0,"-182,91",11,"389,0999999999999","35,45,40"
43,"-67,16","37,21",5,0,"-360,63",16,"293,47","35,50,5"
38,"141,36","42,11",5,0,"-286,99",16,"428,35","35,50,10"
36,"214,24","36,11",7,0,"-224,91999999999996",13,"439,16","35,50,15"
29,"161,98","41,38",5,0,"-236,17000000000002",12,"398,15","35,50,20"
22,"154,67","40,91",4,0,"-136,83",9,"291,5","35,50,25"
29,"111,29","34,48",5,0,"-261,33",10,"372,61999999999995","35,50,30"
29,"194,48","37,93",5,0,"-191,03999999999994",11,"385,52","35,50,35"
28,"238,96","42,86",5,0,"-159,57000000000002",12,"398,5299999999999","35,50,40"
47,"-19,37","36,17",5,0,"-327,1500000000001",17,"307,78000000000003","35,55,5"
37,"80,15","37,84",6,0,"-273,41999999999996",14,"353,57","35,55,10"
35,"101,22","34,29",8,0,"-273,25",12,"374,46999999999997","35,55,15"
29,"222,36","48,28",4,0,"-205,38000000000005",14,"427,74","35,55,20"
25,"190,87",44,3,0,"-197,99",11,"388,86","35,55,25"
28,"115,88","35,71",5,0,"-220,78",10,"336,66","35,55,30"
28,"54,81","35,71",6,0,"-217,85",10,"272,66","35,55,35"
26,"57,64","30,77",8,0,"-184,78",8,"242,42","35,55,40"
50,"-25,41",38,7,0,"-334,3",19,"308,89000000000004","35,60,5"
37,"100,42","37,84",6,0,"-252,40000000000003",14,"352,82","35,60,10"
32,"9,82","43,75",6,0,"-305,03999999999996",14,"314,85999999999996","35,60,15"
32,"222,28","40,62",4,0,"-218,68000000000004",13,"440,96000000000004","35,60,20"
31,"139,28","35,48",5,0,"-241,88999999999996",11,"381,16999999999996","35,60,25"
30,"207,10","36,67",5,0,"-177,75",11,"384,8499999999999","35,60,30"
