Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
2735,"4,29","35,9",18,0,"-591,6899999999986",982,"595,9800000000005","5,25,5"
2176,"29,16","34,47",14,0,"-521,56",750,"550,7200000000001","5,25,10"
1963,"5,68","34,39",15,0,"-507,6600000000001",675,"513,3399999999996","5,25,15"
1811,"-25,55","33,9",14,0,"-511,07999999999936",614,"485,5300000000001","5,25,20"
1659,"-22,98","33,57",14,0,"-482,77",557,"459,79","5,25,25"
1595,"-25,60","32,41",17,0,"-471,39999999999986",517,"445,8000000000001","5,25,30"
1543,"17,72","32,86",20,0,"-445,1900000000002",507,"462,9099999999999","5,25,35"
1473,"21,68","32,72",16,0,"-426,5000000000001",482,"448,17999999999995","5,25,40"
2760,"-32,75","34,57",18,0,"-606,64",954,"573,8899999999999","5,30,5"
2137,"-4,68","34,3",13,0,"-526,4300000000001",733,"521,7499999999992","5,30,10"
1855,"-9,57","33,37",15,0,"-500,2299999999994",619,"490,65999999999985","5,30,15"
1691,"-6,77","34,77",14,0,"-478,8399999999993",588,"472,07000000000016","5,30,20"
1605,"-23,40","32,71",17,0,"-471,5699999999998",525,"448,1700000000002","5,30,25"
1508,"19,76","33,16",17,0,"-434,3800000000002",500,"454,14","5,30,30"
1425,"-11,71","32,84",14,0,"-439,8999999999995",468,"428,1899999999994","5,30,35"
1389,"30,84","32,47",19,0,"-410,8599999999998",451,"441,69999999999953","5,30,40"
2776,"-20,45","33,93",16,0,"-602,6399999999994",942,"582,1899999999987","5,35,5"
2105,"1,08","34,54",15,0,"-519,2500000000003",727,"520,3299999999989","5,35,10"
1831,"-27,64","33,48",20,0,"-512,0999999999992",613,"484,4600000000002","5,35,15"
1641,"21,29","33,64",17,0,"-460,3500000000001",552,"481,64000000000016","5,35,20"
1553,"20,38","32,78",20,0,"-444,3900000000002",509,"464,7699999999999","5,35,25"
1435,"-11,91","32,82",14,0,"-440,70999999999947",471,"428,79999999999944","5,35,30"
1397,"53,55","32,57",17,0,"-397,53",455,"451,0799999999995","5,35,35"
1349,"36,64","32,17",20,0,"-393,42000000000013",434,"430,06000000000023","5,35,40"
2734,"-24,84","33,76",16,0,"-602,8999999999996",923,"578,0599999999991","5,40,5"
2095,"-9,63","33,94",13,0,"-522,6099999999996",711,"512,9799999999991","5,40,10"
1823,"-18,41","33,63",15,0,"-500,51999999999913",613,"482,1099999999997","5,40,15"
1635,"12,74","32,42",15,0,"-460,8300000000002",530,"473,5700000000003","5,40,20"
1491,"20,95","32,6",16,0,"-429,9500000000001",486,"450,8999999999999","5,40,25"
1405,"46,81","32,38",19,0,"-403,52999999999975",455,"450,3399999999996","5,40,30"
1349,"37,58","32,02",20,0,"-392,70000000000016",432,"430,28000000000026","5,40,35"
1289,"35,49","31,5",16,0,"-391,51000000000005",406,427,"5,40,40"
2707,"-9,12","33,62",18,0,"-584,2099999999998",910,"575,0899999999997","5,45,5"
2031,"3,02","33,48",14,0,"-506,43999999999966",680,"509,45999999999947","5,45,10"
1777,"-20,00","33,48",17,0,"-491,40999999999974",595,"471,40999999999997","5,45,15"
1608,"23,67","32,71",16,0,"-449,37",526,"473,04000000000013","5,45,20"
1483,"14,63","32,43",17,0,"-430,43",481,"445,05999999999926","5,45,25"
1403,"50,99","32,07",15,0,"-395,5199999999994",450,"446,50999999999993","5,45,30"
1295,"36,35","32,36",14,0,"-393,36",419,"429,71","5,45,35"
1253,"62,85","31,52",22,0,"-368,06999999999954",395,"430,91999999999996","5,45,40"
2719,"-2,71","34,61",15,0,"-583,5099999999993",941,"580,7999999999996","5,50,5"
2003,"-25,28",34,13,0,"-513,6599999999995",681,"488,3799999999997","5,50,10"
1745,"10,28","33,35",17,0,"-480,1299999999997",582,"490,4100000000001","5,50,15"
1580,"26,72","32,47",16,0,"-439,53",513,"466,24999999999994","5,50,20"
1423,"41,17","33,31",13,0,"-404,3899999999998",474,"445,55999999999955","5,50,25"
1323,"58,78","32,8",20,0,"-378,9799999999996",434,"437,76000000000016","5,50,30"
1263,"50,31","31,43",20,0,"-371,91999999999996",397,"422,23","5,50,35"
1199,"50,19","31,86",19,0,"-363,9799999999996",382,"414,16999999999996","5,50,40"
2690,"-3,62","33,94",15,0,"-577,7099999999999",913,"574,09","5,55,5"
2033,"-11,38","33,89",17,0,"-511,9",689,"500,51999999999947","5,55,10"
1721,"14,69","33,41",15,0,"-466,73999999999944",575,"481,43","5,55,15"
1521,"-8,72","32,74",13,0,"-440,38999999999993",498,"431,66999999999933","5,55,20"
1413,"44,31","32,27",15,0,"-399,21999999999963",456,"443,53","5,55,25"
1319,"42,75","31,69",18,0,"-389,55000000000047",418,"432,3000000000001","5,55,30"
1249,"48,21","30,66",19,0,"-372,12999999999937",383,"420,3399999999996","5,55,35"
1209,"46,04","32,18",15,0,"-367,7599999999998",389,"413,79999999999995","5,55,40"
2699,"-27,60","33,2",15,0,"-583,95",896,"556,3499999999991","5,60,5"
2031,"6,82","33,83",15,0,"-504,34",687,"511,15999999999923","5,60,10"
1672,"-0,58","33,37",15,0,"-465,46",558,"464,8799999999997","5,60,15"
1501,"29,34","33,18",13,0,"-416,41",498,"445,7499999999994","5,60,20"
1385,"32,96","32,56",15,0,"-395,26999999999975",451,"428,22999999999985","5,60,25"
1317,"34,81","31,59",18,0,"-386,65999999999985",416,"421,46999999999974","5,60,30"
1229,"70,82","31,33",16,0,"-353,83999999999975",385,"424,6599999999998","5,60,35"
1186,"36,96","31,96",14,0,"-363,6699999999991",379,"400,6299999999999","5,60,40"
1095,"-13,99","39,36",15,0,"-415,71999999999997",431,"401,73000000000025","10,15,5"
1044,"2,13","39,85",11,0,"-397,4199999999996",416,"399,55","10,15,10"
934,"-15,46","40,79",10,0,"-385,6899999999998",381,"370,23","10,15,15"
945,"-35,58","39,47",12,0,"-392,4099999999999",373,"356,82999999999964","10,15,20"
878,"-10,22","39,64",15,0,"-369,1599999999999",348,"358,94000000000017","10,15,25"
883,"-11,89","40,09",12,0,"-385,14999999999986",354,"373,2600000000003","10,15,30"
871,"-28,60","37,77",15,0,"-382,45999999999975",329,"353,8599999999997","10,15,35"
795,"63,16","40,88",10,0,"-321,11",325,"384,26999999999964","10,15,40"
1407,"41,53","39,8",13,0,"-439,41999999999933",560,"480,9499999999998","10,20,5"
1293,"-4,60","38,75",12,0,"-430,98999999999944",501,"426,3899999999999","10,20,10"
1171,"-4,93","39,8",12,0,"-413,8999999999996",466,"408,96999999999963","10,20,15"
1085,"-12,19","37,97",12,0,"-415,88999999999925",412,"403,7000000000003","10,20,20"
1037,"-52,45","36,64",16,0,"-427,47999999999985",380,"375,03000000000003","10,20,25"
987,"-18,11","36,47",12,0,"-401,90999999999974",360,"383,7999999999996","10,20,30"
933,"4,04","36,66",13,0,"-360,26999999999947",342,"364,3099999999997","10,20,35"
871,"15,47","39,95",9,0,"-346,11999999999966",348,"361,5899999999995","10,20,40"
1472,"35,10","37,57",16,0,"-444,7499999999997",553,"479,8499999999997","10,25,5"
1288,"-14,63","38,43",15,0,"-433,13999999999953",495,"418,5099999999996","10,25,10"
1203,"-44,47","35,83",19,0,"-442,64999999999964",431,"398,1800000000003","10,25,15"
1115,"-38,68","36,86",18,0,"-430,90999999999946",411,"392,2300000000002","10,25,20"
983,"36,32","37,84",12,0,"-367,64999999999964",372,"403,96999999999963","10,25,25"
967,"3,38","37,95",10,0,"-382,3699999999995",367,"385,7499999999996","10,25,30"
923,"22,24","37,81",10,0,"-353,0399999999999",349,"375,27999999999975","10,25,35"
890,"42,84","38,76",15,0,"-342,2000000000001",345,"385,0399999999997","10,25,40"
1505,"20,22","38,14",15,0,"-444,14999999999964",574,"464,36999999999944","10,30,5"
1331,"5,59","38,92",12,0,"-442,43999999999943",518,"448,0299999999996","10,30,10"
1185,"7,75","37,97",14,0,"-420,7499999999995",450,"428,49999999999994","10,30,15"
1079,"-7,98","35,96",14,0,"-406,57999999999976",388,"398,5999999999998","10,30,20"
985,"3,68","37,56",10,0,"-386,3399999999995",370,"390,0199999999995","10,30,25"
913,"20,11","37,24",13,0,"-358,26",340,"378,36999999999995","10,30,30"
891,"12,63","36,14",13,0,"-353,5400000000002",322,"366,1699999999996","10,30,35"
865,"12,88","38,27",16,0,"-336,67999999999984",331,"349,55999999999983","10,30,40"
1531,"4,39","37,36",13,0,"-450,90999999999946",572,"455,2999999999996","10,35,5"
1327,"-5,20","37,23",12,0,"-439,9099999999992",494,"434,71000000000015","10,35,10"
1141,"-17,39","37,16",15,0,"-421,7899999999997",424,"404,3999999999999","10,35,15"
1055,"-0,68","35,73",13,0,"-383,7399999999994",377,"383,06","10,35,20"
967,"23,51","38,06",10,0,"-358,27999999999986",368,"381,78999999999974","10,35,25"
903,"28,14","36,66",13,0,"-348,7600000000002",331,"376,89999999999964","10,35,30"
879,"25,60","36,97",15,0,"-330,3300000000001",325,"355,9299999999999","10,35,35"
842,"44,79","37,77",13,0,"-316,22000000000025",318,"361,0099999999997","10,35,40"
1543,"0,62","36,36",14,0,"-456,0299999999999",561,"456,64999999999964","10,40,5"
1300,"-28,66","36,23",13,0,"-441,8299999999995",471,"413,1699999999999","10,40,10"
1085,"0,21","36,68",12,0,"-402,9500000000002",398,"403,1599999999996","10,40,15"
983,"10,29","38,05",9,0,"-366,6099999999998",374,"376,8999999999997","10,40,20"
945,"30,30","37,88",15,0,"-359,91",358,"390,20999999999964","10,40,25"
905,"32,12","38,12",16,0,"-333,5",345,"365,6199999999999","10,40,30"
852,"51,36","37,91",13,0,"-317,41000000000025",323,"368,76999999999964","10,40,35"
823,"82,27","37,3",13,0,"-309,16000000000054",307,"391,4300000000001","10,40,40"
1537,"-6,14","36,17",14,0,"-464,24999999999966",556,"458,1099999999999","10,45,5"
1291,"-43,58","33,31",14,0,"-446,80999999999983",430,"403,23000000000013","10,45,10"
1061,"20,98","35,44",12,0,"-375,0999999999995",376,"396,07999999999936","10,45,15"
991,"22,02","36,33",14,0,"-363,8499999999998",360,"385,8699999999997","10,45,20"
940,"27,82","35,64",15,0,"-349,49999999999983",335,"377,3199999999998","10,45,25"
899,"56,50","37,26",16,0,"-328,08000000000004",335,"384,57999999999964","10,45,30"
808,"74,02","38,12",15,0,"-302,91000000000037",308,"376,93","10,45,35"
799,"55,07","36,05",13,0,"-310,34000000000015",288,"365,41","10,45,40"
1519,"-50,79","35,09",13,0,"-478,55000000000007",533,"427,75999999999976","10,50,5"
1274,"-30,11","34,38",11,0,"-441,16999999999973",438,"411,05999999999966","10,50,10"
1062,"28,45","36,06",11,0,"-392,4199999999995",383,"420,8699999999997","10,50,15"
1002,"56,88","37,13",15,0,"-352,05",372,"408,9299999999998","10,50,20"
959,"46,18","37,02",13,0,"-339,1100000000004",355,"385,2900000000001","10,50,25"
831,"97,93","38,39",12,0,"-293,34",319,"391,2699999999998","10,50,30"
827,"90,56","36,64",13,0,"-302,3900000000001",303,"392,95","10,50,35"
783,"13,10","34,23",18,0,"-321,67000000000024",268,"334,77000000000027","10,50,40"
1565,"-70,28","34,44",12,0,"-493,65",539,"423,36999999999955","10,55,5"
1257,"-47,53","35,56",15,0,"-451,11999999999995",447,"403,59","10,55,10"
1050,"27,58","35,9",13,0,"-380,4599999999993",377,"408,03999999999974","10,55,15"
964,"16,52","37,24",17,0,"-364,6900000000002",359,"381,21","10,55,20"
903,"11,86","36,54",16,0,"-347,54",330,"359,4","10,55,25"
823,"1,12","35,24",10,0,"-341,28000000000026",290,"342,3999999999999","10,55,30"
812,"66,73","36,7",16,0,"-303,36000000000024",298,"370,0900000000001","10,55,35"
763,"20,72","35,52",18,0,"-326,5700000000003",271,"347,29000000000025","10,55,40"
1559,"-21,44","34,51",11,0,"-461,5100000000001",538,"440,06999999999965","10,60,5"
1223,"-0,04","37,45",12,0,"-418,76",458,"418,7199999999999","10,60,10"
1075,"47,65","36,74",12,0,"-373,7999999999996",395,"421,45000000000005","10,60,15"
1007,"52,38","36,15",17,0,"-347,6200000000002",364,400,"10,60,20"
857,"70,53","39,79",12,0,"-304,66000000000014",341,"375,18999999999977","10,60,25"
829,"24,76","36,79",12,0,"-326,54000000000036",305,"351,30000000000007","10,60,30"
793,"-8,42","33,92",14,0,"-337,26",269,"328,84000000000026","10,60,35"
795,"17,35","35,09",12,0,"-324,50999999999954",279,"341,8600000000002","10,60,40"
443,"4,94","42,44",9,0,"-279,7900000000001",188,"284,73","15,20,5"
516,"7,75","43,99",11,0,"-286,8199999999998",227,"294,57000000000016","15,20,10"
556,"0,86","41,01",11,0,"-304,06000000000023",228,"304,91999999999996","15,20,15"
470,"-69,13","38,72",10,0,"-313,27000000000027",182,"244,14000000000007","15,20,20"
445,"-25,25","41,12",11,0,"-286,4500000000001",183,"261,2","15,20,25"
421,"-15,20","43,94",8,0,"-279,4100000000002",185,"264,2100000000001","15,20,30"
432,"27,04","43,06",14,0,"-252,8400000000001",186,"279,87999999999994","15,20,35"
430,"61,93","44,42",8,0,"-239,35000000000014",191,"301,2800000000001","15,20,40"
739,"25,99","40,6",14,0,"-334,2999999999999",300,"360,2900000000003","15,25,5"
730,"-28,27","39,73",14,0,"-349,7599999999999",290,"321,49","15,25,10"
715,"-28,29","39,16",11,0,"-352,2899999999995",280,"324,0000000000001","15,25,15"
624,"-47,96","38,94",8,0,"-339,0900000000001",243,"291,1299999999999","15,25,20"
567,"9,49","41,09",10,0,"-306,85999999999996",233,"316,3499999999999","15,25,25"
622,"43,26","39,55",11,0,"-299,8500000000003",246,"343,10999999999996","15,25,30"
550,"-35,24","37,45",11,0,"-310,9800000000002",206,"275,7399999999999","15,25,35"
520,"46,33","42,69",13,0,"-265,4500000000001",222,"311,7800000000001","15,25,40"
870,"-42,72","39,2",10,0,"-388,5899999999996",341,"345,8700000000001","15,30,5"
839,"-7,64","39,69",10,0,"-371,5499999999998",333,"363,9100000000003","15,30,10"
743,"16,91","41,86",8,0,"-331,78999999999974",311,"348,69999999999993","15,30,15"
669,"-0,97","40,36",12,0,"-319,40999999999985",270,"318,4399999999998","15,30,20"
672,"44,58","39,14",12,0,"-309,01000000000033",263,"353,58999999999986","15,30,25"
633,"2,35","38,55",11,0,"-310,6800000000001",244,"313,0299999999998","15,30,30"
593,"83,28","42,16",11,0,"-259,1900000000001",250,"342,47000000000014","15,30,35"
552,"69,14","40,4",10,0,"-260,47000000000025",223,"329,61","15,30,40"
905,"-78,27","37,57",14,0,"-409,47999999999973",340,"331,2099999999997","15,35,5"
901,"-14,41","37,62",15,0,"-381,7299999999996",339,"367,3199999999997","15,35,10"
765,"32,62","39,87",10,0,"-325,7799999999997",305,"358,3999999999995","15,35,15"
713,"43,56","41,51",11,0,"-309,28999999999974",296,"352,8499999999998","15,35,20"
663,"-36,38","37,71",10,0,"-338,6800000000001",250,"302,2999999999999","15,35,25"
633,"89,43","42,34",11,0,"-263,65999999999997",268,"353,0900000000003","15,35,30"
573,"85,72","38,57",10,0,"-258,5900000000004",221,"344,3100000000002","15,35,35"
609,"62,87","39,41",10,0,"-265,72",240,"328,5900000000001","15,35,40"
1003,"-63,12","37,19",14,0,"-421,8099999999998",373,"358,68999999999977","15,40,5"
875,"43,10","39,09",12,0,"-346,9100000000003",342,"390,00999999999965","15,40,10"
759,"-48,09","37,68",12,0,"-366,13999999999993",286,"318,05","15,40,15"
742,"-7,03","38,41",15,0,"-336,2000000000001",285,"329,1699999999999","15,40,20"
662,"26,57","41,09",9,0,"-304,7999999999999",272,"331,36999999999983","15,40,25"
632,"82,76","39,4",10,0,"-273,83000000000027",249,"356,59","15,40,30"
623,"65,01","39,65",10,0,"-267,7200000000001",247,"332,73","15,40,35"
590,"51,16","37,46",10,0,"-279,17000000000013",221,"330,33","15,40,40"
1009,"-21,64","38,45",13,0,"-389,2199999999997",388,"367,57999999999976","15,45,5"
815,"18,59","37,3",10,0,"-334,67999999999984",304,"353,2699999999995","15,45,10"
776,"47,84","39,82",15,0,"-323,1999999999999",309,"371,0399999999997","15,45,15"
759,"33,03","39,39",10,0,"-317,7100000000002",299,"350,73999999999984","15,45,20"
663,"30,81","41,18",9,0,"-296,01000000000005",273,"326,8200000000003","15,45,25"
613,"80,38","40,13",12,0,"-261,0400000000001",246,"341,42","15,45,30"
598,"54,84","37,63",10,0,"-273,8",225,"328,64000000000016","15,45,35"
591,"67,17","39,76",12,0,"-273,7600000000001",235,"340,9300000000001","15,45,40"
1019,"7,06","37,88",11,0,"-400,8199999999997",386,"407,8799999999998","15,50,5"
867,"33,18","36,91",12,0,"-364,3699999999996",320,"397,5499999999998","15,50,10"
762,"37,57","40,16",13,0,"-329,25999999999976",306,"366,82999999999987","15,50,15"
733,"42,29","38,47",10,0,"-317,42",282,"359,71000000000015","15,50,20"
672,"43,87","37,95",12,0,"-292,8200000000006",255,"336,69","15,50,25"
639,"56,11","37,56",9,0,"-281,20000000000005",240,"337,3100000000003","15,50,30"
581,"26,61","38,55",13,0,"-288,35000000000014",224,"314,96","15,50,35"
563,"25,65","38,72",11,0,"-277,71999999999986",218,"303,37000000000006","15,50,40"
1025,"0,54","38,15",13,0,"-394,4699999999999",391,"395,0099999999999","15,55,5"
870,"40,61","37,7",12,0,"-350,9999999999994",328,"391,6099999999999","15,55,10"
766,"18,12","37,34",13,0,"-325,9899999999997",286,"344,1099999999995","15,55,15"
681,"72,74","40,68",10,0,"-279,93000000000006",277,"352,6700000000002","15,55,20"
694,"54,46","36,89",14,0,"-291,82000000000045",256,"346,2800000000001","15,55,25"
607,"42,87","38,55",13,0,"-276,9700000000002",234,"319,8400000000001","15,55,30"
612,"46,13","38,07",8,0,"-285,29",233,"331,4199999999999","15,55,35"
603,"51,77","37,81",12,0,"-266,49999999999994",228,"318,27000000000015","15,55,40"
1024,"19,84","36,62",13,0,"-371,2299999999996",375,"391,0699999999999","15,60,5"
883,"33,52","37,83",11,0,"-347,8199999999997",334,"381,34","15,60,10"
797,"21,25","36,89",11,0,"-324,97000000000014",294,"346,21999999999974","15,60,15"
708,"61,27","39,41",10,0,"-294,17000000000036",279,"355,44","15,60,20"
633,"56,23","39,34",8,0,"-280,9100000000001",249,"337,14000000000004","15,60,25"
631,"45,78","38,19",10,0,"-277,33",241,"323,11000000000007","15,60,30"
603,"63,14","39,3",8,0,"-266,99999999999994",237,"330,13999999999976","15,60,35"
569,"116,68","41,12",10,0,"-233,6799999999999",234,"350,3600000000002","15,60,40"
164,"-41,22","46,34",6,0,"-189,05",76,"147,83","20,25,5"
268,"0,41","44,4",8,0,"-212,23000000000002",119,"212,64000000000007","20,25,10"
233,"33,17","44,21",7,0,"-190,6300000000001",103,"223,79999999999998","20,25,15"
237,"-21,13","40,93",9,0,"-214,02",97,"192,89","20,25,20"
213,"36,46","44,6",9,0,"-175,92000000000002",95,"212,37999999999997","20,25,25"
221,"13,93","43,89",10,0,"-183,08999999999992",97,"197,02000000000004","20,25,30"
218,"85,03","47,25",6,0,"-158,68000000000004",103,"243,71","20,25,35"
233,"72,61","46,78",7,0,"-156,88999999999996",109,"229,49999999999997","20,25,40"
357,"22,66","44,26",9,0,"-241,67999999999992",158,"264,34","20,30,5"
437,"5,02","43,02",9,0,"-276,2400000000001",188,"281,26","20,30,10"
399,"-1,23","44,86",6,0,"-265,3900000000003",179,"264,1600000000001","20,30,15"
400,"10,41",45,7,0,"-259,6100000000001",180,"270,01999999999987","20,30,20"
364,"46,74","42,58",11,0,"-222,46000000000004",155,"269,20000000000005","20,30,25"
362,"34,70","39,78",9,0,"-223,84000000000012",144,"258,54000000000013","20,30,30"
353,"-0,47","39,94",14,0,"-222,20999999999987",141,"221,73999999999995","20,30,35"
336,"80,33","45,24",9,0,"-190,0600000000001",152,"270,3900000000001","20,30,40"
480,"-0,49","43,96",9,0,"-287,47999999999973",211,"286,99","20,35,5"
504,"-4,64","39,68",10,0,"-287,75000000000017",200,"283,1099999999999","20,35,10"
512,"50,66","44,14",14,0,"-259,8100000000002",226,"310,46999999999997","20,35,15"
505,"15,49","40,99",9,0,"-286,5100000000003",207,"301,99999999999994","20,35,20"
420,"61,79","43,57",14,0,"-237,7000000000002",183,"299,49000000000007","20,35,25"
442,"0,75","39,82",10,0,"-257,25000000000006",176,"257,9999999999999","20,35,30"
396,"101,34","44,7",11,0,"-202,5100000000001",177,"303,85","20,35,35"
367,"34,53","39,51",8,0,"-224,1599999999999",145,"258,69000000000005","20,35,40"
573,"-6,67","42,23",10,0,"-310,88",242,"304,2100000000001","20,40,5"
593,"37,25","43,34",13,0,"-293,5399999999999",257,"330,7899999999997","20,40,10"
570,"66,19","41,05",11,0,"-264,50000000000034",234,"330,68999999999994","20,40,15"
497,"100,63","42,86",9,0,"-220,87000000000012",213,"321,50000000000006","20,40,20"
474,"57,51","41,35",9,0,"-248,00000000000009",196,"305,51","20,40,25"
430,"63,79","41,86",18,0,"-227,5800000000001",180,"291,37","20,40,30"
407,"58,13","40,29",8,0,"-229,4599999999999",164,"287,59000000000015","20,40,35"
438,"29,97","38,13",13,0,"-244,08999999999995",167,"274,06","20,40,40"
641,"51,83","41,65",10,0,"-292,3600000000003",267,"344,1899999999999","20,45,5"
623,"-12,85","40,61",9,0,"-316,45999999999987",253,"303,61","20,45,10"
571,"31,42","42,21",13,0,"-287,25",241,"318,6699999999995","20,45,15"
486,"62,06","43,21",10,0,"-244,2300000000003",210,"306,29","20,45,20"
521,"48,25","40,69",11,0,"-262,6099999999999",212,"310,86","20,45,25"
465,"45,63","42,15",10,0,"-251,42000000000002",196,"297,0500000000001","20,45,30"
444,"77,06","41,67",13,0,"-226,34999999999994",185,"303,41000000000025","20,45,35"
439,"92,41",41,9,0,"-226,81999999999988",180,"319,2300000000001","20,45,40"
615,"47,50","39,51",12,0,"-278,93999999999994",243,"326,4399999999999","20,50,5"
626,"15,12","40,26",11,0,"-316,5400000000002",252,"331,6599999999998","20,50,10"
590,"86,79","41,69",13,0,"-261,6400000000002",246,"348,43000000000006","20,50,15"
533,"46,76","39,02",10,0,"-262,87000000000023",208,"309,63000000000017","20,50,20"
518,"62,49","40,35",13,0,"-260,3500000000001",209,"322,8399999999998","20,50,25"
478,"-6,35","37,03",11,0,"-281,0900000000001",177,"274,7400000000001","20,50,30"
461,"18,94","37,96",8,0,"-253,08999999999972",175,"272,03","20,50,35"
453,"83,85","38,85",10,0,"-220,14999999999978",176,"304,00000000000006","20,50,40"
674,"23,76","39,17",13,0,"-308,80000000000007",264,"332,55999999999995","20,55,5"
617,"16,36","38,9",11,0,"-302,4900000000001",240,"318,8499999999998","20,55,10"
559,"77,23","41,14",11,0,"-249,3500000000001",230,"326,5800000000001","20,55,15"
581,"38,44","38,55",10,0,"-280,8600000000001",224,"319,3","20,55,20"
509,"-33,15","37,13",12,0,"-304,8800000000001",189,"271,73000000000013","20,55,25"
497,"47,44","36,62",17,0,"-248,50999999999976",182,"295,94999999999993","20,55,30"
467,"62,90","38,76",11,0,"-244,31999999999977",181,"307,22","20,55,35"
457,"25,27","42,45",11,0,"-251,47999999999988",194,"276,7499999999999","20,55,40"
645,"24,32","39,84",10,0,"-295,76",257,"320,07999999999976","20,60,5"
629,"55,74","41,81",18,0,"-273,5400000000002",263,"329,27999999999986","20,60,10"
562,"33,15","39,86",9,0,"-278,7500000000001",224,"311,9000000000001","20,60,15"
517,"75,69","40,43",10,0,"-240,48000000000005",209,"316,1700000000001","20,60,20"
515,"-17,01","39,61",10,0,"-295,21",204,"278,20000000000005","20,60,25"
487,"72,48","42,71",6,0,"-231,67999999999972",208,"304,16000000000037","20,60,30"
467,"40,25","39,83",10,0,"-242,94999999999987",186,"283,19999999999993","20,60,35"
433,"69,63","40,88",10,0,"-224,91999999999996",177,"294,54999999999984","20,60,40"
62,"-26,32","51,61",4,0,"-124,36999999999999",32,"98,05000000000001","25,30,5"
126,"30,73","49,21",5,0,"-127,44999999999997",62,"158,18","25,30,10"
130,"92,80",50,7,0,"-117,09999999999998",65,"209,90000000000006","25,30,15"
132,"49,78","53,03",5,0,"-125,77000000000002",70,"175,55","25,30,20"
134,"57,23","47,01",9,0,"-125,72000000000001",63,"182,95","25,30,25"
130,"18,74","50,77",6,0,"-155,48",66,"174,22","25,30,30"
135,"-46,34","40,74",7,0,"-171,1000000000001",55,"124,76000000000002","25,30,35"
141,"42,32","51,06",5,0,"-131,54000000000002",72,"173,85999999999993","25,30,40"
200,"19,37",44,7,0,"-178,10000000000005",88,"197,47","25,35,5"
238,"9,54","42,02",8,0,"-204,03000000000006",100,"213,56999999999996","25,35,10"
252,"-8,54","42,46",9,0,"-219,5200000000001",107,"210,9799999999999","25,35,15"
250,"62,42","42,8",7,0,"-183,2700000000001",107,"245,68999999999997","25,35,20"
239,"4,78",41,10,0,"-200,45999999999998",98,"205,23999999999992","25,35,25"
243,"-29,89","40,33",8,0,"-214,71000000000006",98,"184,82000000000002","25,35,30"
244,"15,27","40,98",7,0,"-187,71999999999994",100,"202,98999999999998","25,35,35"
239,"18,02","43,51",7,0,"-186,66999999999993",104,"204,69","25,35,40"
283,"27,66","43,46",13,0,"-213,16000000000008",123,"240,82000000000002","25,40,5"
332,"21,83","44,88",11,0,"-229,31000000000014",149,"251,13999999999996","25,40,10"
336,"17,75","41,96",8,0,"-231,30999999999995",141,"249,05999999999997","25,40,15"
329,"33,01","39,21",9,0,"-221,1500000000001",129,"254,15999999999988","25,40,20"
290,"53,69","44,83",9,0,"-181,2500000000001",130,"234,93999999999997","25,40,25"
311,"47,38","44,05",6,0,"-203,5399999999998",137,"250,91999999999993","25,40,30"
