Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
698,"18,94","43,55",15,0,"-205,15000000000006",304,"224,09000000000015","10,15,30"
774,"-28,32","41,86",11,0,"-233,6599999999998",324,"205,34000000000017","10,15,35"
720,"5,89","45,28",8,0,"-216,82000000000005",326,"222,71000000000018","10,15,40"
1162,"-1,08","42,51",9,0,"-262,9400000000001",494,"261,8599999999999","10,20,5"
1247,"-26,98","41,06",12,0,"-296,99",512,"270,01","10,20,10"
1197,"10,85","41,44",13,0,"-256,4999999999998",496,"267,35","10,20,15"
1060,"2,21","42,17",14,0,"-249,10000000000022",447,"251,31000000000006","10,20,20"
1114,"-47,31","38,69",12,0,"-276,9999999999998",431,"229,6900000000002","10,20,25"
982,"2,96","42,06",11,0,"-243,17999999999995",413,"246,14000000000019","10,20,30"
1000,"-41,78","38,9",17,0,"-265,7699999999999",389,"223,9899999999999","10,20,35"
966,"7,44","43,48",11,0,"-241,71000000000006",420,"249,1500000000001","10,20,40"
1363,"-16,97","39,25",12,0,"-288,89000000000027",535,"271,92","10,25,5"
1450,"-12,12","39,31",11,0,"-292,2000000000001",570,"280,0799999999996","10,25,10"
1234,"-36,83","39,3",14,0,"-286,47000000000037",485,"249,64000000000024","10,25,15"
1248,"-41,50","38,54",12,0,"-284,6399999999996",481,"243,14000000000024","10,25,20"
1150,"16,54","42,52",19,0,"-253,87000000000012",489,"270,41000000000037","10,25,25"
1126,"-9,37","41,74",12,0,"-259,65000000000003",470,"250,27999999999997","10,25,30"
1076,"12,66","40,99",15,0,"-246,42000000000002",441,"259,0800000000001","10,25,35"
1035,"2,91","39,81",11,0,"-240,05999999999995",412,"242,97","10,25,40"
1472,"16,04","40,01",13,0,"-279,61999999999966",589,"295,66000000000014","10,30,5"
1517,"25,37","40,01",16,0,"-276,03000000000014",607,"301,39999999999947","10,30,10"
1384,"3,75","39,16",13,0,"-285,1000000000001",542,"288,8499999999998","10,30,15"
1196,"19,71","42,39",13,0,"-249,27999999999997",507,"268,99000000000024","10,30,20"
1228,"-4,52","41,53",12,0,"-268,9999999999998",510,"264,48","10,30,25"
1158,"19,79","40,16",18,0,"-251,53999999999985",465,"271,3299999999999","10,30,30"
1119,"21,45","40,57",11,0,"-237,74000000000015",454,"259,18999999999994","10,30,35"
1086,"-21,13","39,13",11,0,"-255,9799999999999",425,"234,85000000000036","10,30,40"
1632,"3,21","38,66",17,0,"-300,7899999999996",631,"303,99999999999983","10,35,5"
1504,"12,74","40,29",11,0,"-285,9800000000002",606,"298,7199999999999","10,35,10"
1386,"-7,53","39,61",12,0,"-285,20000000000016",549,"277,67000000000024","10,35,15"
1278,"-6,88","38,65",17,0,"-273,80000000000007",494,"266,92000000000013","10,35,20"
1196,"-0,54","39,3",15,0,"-263,3",470,"262,76000000000005","10,35,25"
1175,"18,85","39,83",12,0,"-244,55000000000015",468,"263,4","10,35,30"
1128,"-24,10","38,03",13,0,"-259,3700000000001",429,"235,2700000000003","10,35,35"
1051,"-22,92","37,68",12,0,"-253,05999999999995",396,"230,1400000000002","10,35,40"
1633,"15,90","38,89",14,0,"-289,0799999999999",635,"304,9799999999998","10,40,5"
1492,"-11,25","38,54",13,0,"-299,1499999999998",575,"287,9","10,40,10"
1350,"-2,86","40,37",14,0,"-277,3100000000001",545,"274,45","10,40,15"
1280,"-10,46","41,25",12,0,"-277,7300000000004",528,"267,27","10,40,20"
1180,"5,48","39,41",13,0,"-250,04000000000008",465,"255,52000000000007","10,40,25"
1154,"-28,80","38,47",12,0,"-264,5400000000001",444,"235,74000000000044","10,40,30"
1069,"-24,56","37,79",12,0,"-254,89000000000001",404,"230,3300000000002","10,40,35"
1143,"23,09","39,81",11,0,"-237,87000000000012",455,"260,9599999999999","10,40,40"
1673,"17,30","37,54",14,0,"-291,3300000000004",628,"308,6300000000001","10,45,5"
1532,"-11,67","38,32",19,0,"-297,75999999999993",587,"286,08999999999986","10,45,10"
1366,"11,61","39,68",13,0,"-269,08000000000027",542,"280,6899999999998","10,45,15"
1274,"-7,39","39,17",15,0,"-274,6600000000004",499,"267,2699999999997","10,45,20"
1218,"24,68","39,41",14,0,"-251,36",480,"276,04","10,45,25"
1160,"8,62","38,71",13,0,"-248,52000000000007",449,"257,1400000000002","10,45,30"
1114,"24,41","39,41",12,0,"-233,8000000000001",439,"258,2099999999999","10,45,35"
1082,"-13,57","36,69",9,0,"-251,12000000000015",397,"237,55000000000024","10,45,40"
1730,"0,99","37,46",12,0,"-301,4700000000005",648,"302,46000000000043","10,50,5"
1555,"25,68","38,39",23,0,"-282,5799999999998",597,"308,25999999999965","10,50,10"
1374,"-8,02","38,57",14,0,"-274,6000000000004",530,"266,5799999999998","10,50,15"
1258,"1,54","39,43",17,0,"-261,65",496,"263,1899999999999","10,50,20"
1236,"0,96","38,43",10,0,"-259,34000000000015",475,"260,3000000000002","10,50,25"
1145,"-1,94","37,99",17,0,"-250,40000000000012",435,"248,46000000000012","10,50,30"
1133,"-27,07","36,72",10,0,"-264,9299999999999",416,"237,86000000000007","10,50,35"
1050,"-50,59","35,62",14,0,"-264,1899999999998",374,"213,6000000000002","10,50,40"
1672,"23,42","39,23",12,0,"-285,54999999999995",656,"308,9700000000002","10,55,5"
1560,"27,41","39,04",17,0,"-277,69999999999993",609,"305,10999999999956","10,55,10"
1378,"10,79","38,75",13,0,"-272,52000000000015",534,"283,30999999999995","10,55,15"
1253,"8,67","38,47",15,0,"-254,55999999999992",482,"263,23","10,55,20"
1234,"8,42","37,6",12,0,"-258,2299999999999",464,"266,65000000000015","10,55,25"
1222,"6,81","38,13",11,0,"-254,00000000000028",466,"260,80999999999995","10,55,30"
1101,"-3,39","36,78",11,0,"-247,78",405,"244,39000000000024","10,55,35"
1106,"5,36","36,53",17,0,"-243,35000000000014",404,"248,70999999999987","10,55,40"
1662,"20,75","38,81",18,0,"-281,2800000000001",645,"302,0300000000001","10,60,5"
1514,"33,28","39,7",20,0,"-271,3400000000001",601,"304,62000000000006","10,60,10"
1394,"0,06","38,38",14,0,"-279,5199999999999",535,"279,5799999999999","10,60,15"
1288,"-6,91","37,5",12,0,"-272,4900000000003",483,"265,5800000000003","10,60,20"
1215,"-0,25","37,2",11,0,"-260,64000000000004",452,"260,39","10,60,25"
1143,"-22,97","36,13",13,0,"-262,39999999999986",413,"239,42999999999998","10,60,30"
1096,"-33,66","35,31",10,0,"-264,1",387,"230,4399999999999","10,60,35"
1057,"-26,92","36,99",11,0,"-253,37999999999997",391,"226,46000000000006","10,60,40"
144,"-7,78","47,92",6,0,"-104,66999999999997",69,"96,89000000000006","15,20,5"
227,"-38,49","43,61",9,0,-155,99,"116,50999999999998","15,20,10"
261,"-22,36","40,23",8,0,"-142,40999999999997",105,"120,05000000000001","15,20,15"
270,"-49,66","44,44",8,0,"-162,34000000000003",120,"112,67999999999995","15,20,20"
273,"17,57","49,08",7,0,"-134,33999999999997",134,"151,91","15,20,25"
254,"-13,80","45,28",11,0,"-149,62999999999994",115,"135,82999999999998","15,20,30"
263,"-25,83","42,21",8,0,"-151,48000000000008",111,"125,65000000000002","15,20,35"
265,"1,93","47,17",12,0,"-141,07",125,"143,00000000000003","15,20,40"
388,"19,31","42,27",12,0,"-152,46999999999997",164,"171,78000000000011","15,25,5"
500,"-1,54","44,4",9,0,"-191,0600000000001",222,"189,51999999999998","15,25,10"
524,"-24,80","42,94",9,0,"-195,50999999999988",225,"170,71000000000006","15,25,15"
530,"17,35","44,53",11,0,"-177,06",236,"194,4099999999999","15,25,20"
512,"-1,07","44,53",9,0,"-182,53999999999985",228,"181,46999999999994","15,25,25"
514,"-27,06","39,69",12,0,"-197,36000000000007",204,"170,29999999999998","15,25,30"
484,"17,86","43,8",9,0,"-171,03000000000006",212,"188,89000000000016","15,25,35"
478,"21,81","46,03",15,0,"-156,57000000000002",220,"178,37999999999982","15,25,40"
572,"31,62","40,73",11,0,"-172,10999999999981",233,"203,73000000000008","15,30,5"
647,"10,81","41,58",15,0,"-200,3900000000001",269,"211,20000000000022","15,30,10"
623,"2,90","43,82",13,0,"-195,68000000000015",273,"198,5800000000001","15,30,15"
674,"29,72","42,43",11,0,"-192,48",286,"222,1999999999998","15,30,20"
628,"-13,66","40,61",12,0,"-208,25000000000006",255,"194,59000000000006","15,30,25"
606,"18,39","42,57",10,0,"-189,39000000000007",258,"207,78000000000014","15,30,30"
571,"-17,68","42,03",18,0,"-198,81999999999994",240,"181,1399999999999","15,30,35"
586,"14,55","41,13",12,0,"-192,91000000000008",241,"207,45999999999987","15,30,40"
708,"28,36","44,07",13,0,"-196,6999999999999",312,"225,0600000000002","15,35,5"
822,"-25,08","42,58",10,0,"-239,1699999999998",350,"214,09000000000026","15,35,10"
768,"-21,53","41,93",12,0,"-230,18999999999997",322,"208,65999999999988","15,35,15"
731,"-23,64","41,86",12,0,"-223,69999999999993",306,"200,05999999999997","15,35,20"
722,"-8,04","41,41",9,0,"-212,58000000000015",299,"204,54000000000013","15,35,25"
649,"-15,11","42,06",13,0,"-208,5600000000001",273,"193,4499999999999","15,35,30"
666,"-10,74","40,24",13,0,"-209,40999999999997",268,"198,6699999999999","15,35,35"
666,"5,62","40,24",9,0,"-197,8800000000001",268,"203,49999999999994","15,35,40"
776,"27,31","43,17",10,0,"-213,99000000000004",335,"241,29999999999995","15,40,5"
852,"26,50","43,54",8,0,"-220,09999999999994",371,"246,60000000000025","15,40,10"
826,"-9,11","41,53",12,0,"-230,69",343,"221,57999999999996","15,40,15"
752,"14,11","41,76",11,0,"-206,15000000000012",314,"220,26000000000008","15,40,20"
730,"1,04","44,25",12,0,"-210,09999999999997",323,"211,14000000000001","15,40,25"
698,"6,54","40,54",14,0,"-211,15000000000006",283,"217,68999999999994","15,40,30"
716,"-3,16","38,83",9,0,"-206,7500000000001",278,"203,58999999999992","15,40,35"
687,"26,31","41,78",9,0,"-193,64999999999986",287,"219,9600000000001","15,40,40"
788,"-31,72","42,51",11,0,"-236,67000000000021",335,"204,94999999999982","15,45,5"
832,"-1,86","42,55",9,0,"-226,05000000000007",354,"224,19000000000005","15,45,10"
847,"18,40","41,79",13,0,"-206,97999999999976",354,"225,37999999999994","15,45,15"
795,"-14,28","41,76",14,0,"-222,39000000000024",332,"208,11000000000018","15,45,20"
744,"1,33","41,94",12,0,"-214,76000000000008",312,"216,08999999999995","15,45,25"
740,"28,12","40,41",11,0,"-192,48999999999998",299,"220,61000000000007","15,45,30"
708,"7,63","39,97",10,0,"-200,41",283,"208,04000000000005","15,45,35"
695,"-7,83","41,44",8,0,"-204,9200000000001",288,"197,08999999999986","15,45,40"
866,"-23,52","41,69",14,0,"-240,64000000000013",361,"217,12000000000012","15,50,5"
890,"-4,44","41,57",15,0,"-227,54000000000013",370,"223,0999999999999","15,50,10"
879,"35,84","42,21",11,0,"-213,7399999999999",371,"249,5799999999999","15,50,15"
817,"-34,35","38,8",12,0,"-234,04000000000002",317,"199,69000000000005","15,50,20"
788,"-25,09","38,71",14,0,"-232,62999999999994",305,"207,54000000000005","15,50,25"
747,"10,17","40,43",12,0,"-210,1800000000002",302,"220,34999999999985","15,50,30"
744,"-3,93","41,4",11,0,"-209,7299999999999",308,"205,79999999999995","15,50,35"
710,"29,62","40,99",10,0,"-189,1500000000001",291,"218,7699999999999","15,50,40"
892,"-0,55","42,26",14,0,"-236,60000000000008",377,"236,04999999999998","15,55,5"
884,"13,60","40,05",14,0,"-226,81999999999996",354,"240,42000000000007","15,55,10"
872,"8,45","38,88",12,0,"-225,16000000000014",339,"233,6099999999999","15,55,15"
791,"32,90","43,99",10,0,"-195,8",348,"228,70000000000013","15,55,20"
776,"-24,92","37,76",10,0,"-229,86000000000013",293,"204,94000000000005","15,55,25"
756,"14,95","41,8",15,0,"-204,31000000000006",316,"219,26","15,55,30"
726,"17,15","42,15",7,0,"-196,89000000000016",306,"214,03999999999994","15,55,35"
710,"7,82","40,85",10,0,"-200,07999999999996",290,"207,90000000000012","15,55,40"
862,"15,52","42,81",13,0,"-219,73000000000005",369,"235,25000000000009","15,60,5"
928,"20,41","43,21",10,0,"-227,21999999999977",401,"247,62999999999988","15,60,10"
896,"-30,70","38,17",11,0,"-250,56000000000023",342,"219,86000000000018","15,60,15"
828,"-12,57","40,46",12,0,"-231,67999999999998",335,"219,10999999999993","15,60,20"
797,"1,90","39,77",13,0,"-219,22000000000025",317,"221,11999999999998","15,60,25"
797,"-22,71","39,77",15,0,"-221,9599999999999",317,"199,24999999999994","15,60,30"
711,"16,94","41,21",10,0,"-190,08999999999995",293,"207,03","15,60,35"
702,"17,98","41,74",10,0,"-197,01000000000008",293,"214,99000000000015","15,60,40"
41,"0,35","43,9",3,0,"-56,95",18,"57,300000000000004","20,25,5"
76,"27,52","51,32",5,0,"-64,77",39,"92,29000000000002","20,25,10"
97,"52,23","55,67",7,0,"-62,44",54,"114,67000000000002","20,25,15"
93,"26,75","53,76",5,0,"-75,06000000000002",50,"101,81000000000002","20,25,20"
96,"6,06","48,96",4,0,"-90,18000000000002",47,"96,24","20,25,25"
93,"-28,12","46,24",6,0,"-98,08",43,"69,96","20,25,30"
99,"26,80","54,55",6,0,"-69,00000000000001",54,"95,79999999999998","20,25,35"
105,"-20,10","47,62",7,0,"-100,66000000000001",50,"80,56000000000003","20,25,40"
144,"6,82","43,06",9,0,"-104,44",62,"111,26","20,30,5"
232,"22,58","50,86",7,0,"-110,38999999999999",118,"132,97000000000006","20,30,10"
246,"-9,86","45,53",11,0,"-146,90999999999994",112,"137,05000000000004","20,30,15"
254,"-18,50","45,67",11,0,"-151,00000000000003",116,"132,5","20,30,20"
233,"-10,93","48,07",9,0,"-136,93999999999997",112,"126,00999999999999","20,30,25"
248,"-6,39","44,35",8,0,"-137,88000000000002",110,"131,48999999999995","20,30,30"
279,"-45,08","44,8",12,0,"-169,52000000000007",125,"124,43999999999998","20,30,35"
272,"28,33","45,22",8,0,"-125,09",123,"153,42000000000007","20,30,40"
239,"1,05","43,93",10,0,"-127,76000000000005",105,"128,81000000000006","20,35,5"
328,"-5,32","40,55",12,0,"-153,84",133,"148,51999999999998","20,35,10"
379,"-24,30","43,8",10,0,"-177,82999999999998",166,"153,52999999999997","20,35,15"
345,"14,80","46,38",8,0,"-149,75",160,"164,55000000000015","20,35,20"
342,"28,20","47,95",10,0,"-141,81000000000003",164,"170,00999999999996","20,35,25"
383,"-29,05","43,86",9,0,"-176,43000000000006",168,"147,38000000000005","20,35,30"
364,"22,84","47,8",8,0,"-140,89000000000001",174,"163,7300000000001","20,35,35"
363,"-21,42","43,53",8,0,"-167,93999999999988",158,"146,5200000000001","20,35,40"
329,"12,70","43,77",14,0,"-147,49999999999994",144,"160,2","20,40,5"
417,"2,60","46,76",10,0,"-171,51000000000002",195,"174,11","20,40,10"
432,"-4,10","45,6",12,0,"-174,12",197,"170,02000000000007","20,40,15"
389,"-21,84","44,99",8,0,"-170,11999999999998",175,"148,27999999999992","20,40,20"
432,"-12,41","45,14",10,0,"-175,48000000000005",195,"163,0699999999999","20,40,25"
412,"18,20","43,45",9,0,"-158,34999999999994",179,"176,55000000000015","20,40,30"
437,"-26,97","41,42",8,0,"-180,03000000000003",181,"153,0600000000001","20,40,35"
411,"14,87","44,04",9,0,"-156,70000000000007",181,"171,5700000000001","20,40,40"
391,"1,64","43,73",9,0,"-162,2199999999999",171,"163,86000000000013","20,45,5"
500,"21,02",47,9,0,"-169,73999999999995",235,"190,76000000000013","20,45,10"
483,"34,35","43,06",12,0,"-162,1",208,"196,4500000000002","20,45,15"
477,"23,88","45,07",15,0,"-169,88999999999993",215,"193,76999999999987","20,45,20"
492,"20,28","44,51",8,0,"-166,25",219,"186,53000000000006","20,45,25"
508,"-21,44","44,69",11,0,"-188,91000000000003",227,"167,46999999999997","20,45,30"
442,"-11,02","41,86",9,0,"-183,61000000000018",185,"172,59","20,45,35"
460,"-17,03","42,17",9,0,"-179,55000000000004",194,"162,52","20,45,40"
462,"11,08","47,19",11,0,"-179,85",218,"190,93000000000004","20,50,5"
506,"13,06","41,9",12,0,"-182,98999999999984",212,"196,05000000000013","20,50,10"
543,"-36,53","41,8",16,0,"-203,37000000000018",227,"166,84000000000003","20,50,15"
488,"22,81","43,44",14,0,"-164,35999999999996",212,"187,16999999999996","20,50,20"
560,"10,25","43,75",8,0,"-185,9799999999999",245,"196,23","20,50,25"
525,"-43,50","39,81",14,0,"-207,84000000000006",209,"164,33999999999992","20,50,30"
500,"-21,20","42,2",8,0,"-192,16000000000014",211,"170,95999999999998","20,50,35"
471,"25,56","42,25",8,0,"-156,73999999999998",199,"182,29999999999995","20,50,40"
428,"3,00","48,13",10,0,"-171,36999999999995",206,"174,37","20,55,5"
547,"42,83","46,25",10,0,"-167,66999999999993",253,"210,49999999999997","20,55,10"
519,"15,04","44,89",11,0,"-167,76999999999992",233,"182,80999999999997","20,55,15"
518,"36,01","44,4",9,0,"-161,76",230,"197,76999999999992","20,55,20"
557,"-26,83","42,55",9,0,"-195,58000000000013",237,"168,75","20,55,25"
490,"-32,32","40,41",11,0,"-187,4699999999999",198,"155,15000000000003","20,55,30"
508,"29,73","42,32",7,0,"-164,42000000000004",215,"194,14999999999992","20,55,35"
502,"12,36","41,43",16,0,"-168,15",208,"180,50999999999996","20,55,40"
488,"30,16","45,08",7,0,"-165,94999999999987",220,"196,1100000000001","20,60,5"
565,"-11,08","40,88",10,0,"-197,46000000000006",231,"186,38000000000005","20,60,10"
568,"-7,87","44,01",10,0,"-189,29000000000008",250,"181,42000000000007","20,60,15"
553,"8,24","43,94",9,0,"-177,48000000000013",243,"185,71999999999994","20,60,20"
547,"-33,11","38,39",13,0,"-200,8799999999999",210,"167,76999999999995","20,60,25"
532,"-51,50","39,47",11,0,"-210,03000000000014",210,"158,52999999999992","20,60,30"
518,"1,66","39,19",9,0,"-172,4",203,"174,06000000000006","20,60,35"
466,"7,76","42,92",11,0,"-165,64999999999992",200,"173,41000000000005","20,60,40"
20,"9,26",55,5,0,"-29,5",11,"38,76","25,30,5"
27,"-2,80","44,44",7,0,"-52,13",12,"49,330000000000005","25,30,10"
33,"-36,99","42,42",6,0,"-73,85",14,"36,86","25,30,15"
27,"-64,24","29,63",6,0,"-79,96",8,"15,719999999999999","25,30,20"
33,"-18,94","42,42",4,0,"-64,85",14,"45,910000000000004","25,30,25"
47,"-35,63","36,17",6,0,"-81,79",17,"46,16","25,30,30"
47,"7,51","51,06",7,0,"-52,82999999999999",24,"60,34","25,30,35"
44,"-8,45","47,73",5,0,"-78,94000000000001",21,"70,49000000000001","25,30,40"
59,"-4,09","45,76",5,0,"-70,41999999999999",27,"66,33","25,35,5"
105,"43,17","54,29",5,0,"-74,28",57,"117,45000000000003","25,35,10"
101,"20,76","59,41",5,0,"-84,1",60,"104,85999999999996","25,35,15"
129,"17,10","52,71",5,0,"-87,19000000000003",68,"104,28999999999998","25,35,20"
147,"-31,90","42,18",6,0,"-130,19",62,"98,28999999999999","25,35,25"
138,"-38,89","42,03",11,0,"-122,25999999999995",58,"83,36999999999998","25,35,30"
132,"14,13","53,03",4,0,"-96,32",70,"110,45000000000002","25,35,35"
143,"-63,26","39,16",8,0,"-141,30999999999997",56,"78,04999999999998","25,35,40"
103,"-51,90","34,95",9,0,"-115,92000000000002",36,"64,02000000000001","25,40,5"
184,"17,55","48,91",11,0,"-116,89999999999999",90,"134,45","25,40,10"
