Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
2223,"-66,42999999999998","27,76",21,0,"-1017,8999999999996",617,"951,4699999999991","5,45,20"
2048,"-57,77000000000004","28,32",23,0,"-984,3199999999996",580,"926,5499999999995","5,45,25"
1936,"-54,190000000000076","28,25",22,0,"-958,8099999999997",547,"904,6199999999999","5,45,30"
1810,"-16,939999999999944","28,95",17,0,"-915,03",524,"898,0899999999988","5,45,35"
1750,"-3,040000000000034","28,69",15,0,"-890,4499999999971",502,"887,4099999999991","5,45,40"
3789,"-56,660000000000004","29,96",17,0,"-1278,8499999999954",1135,"1222,1899999999994","5,50,5"
2803,"-71,99000000000005","28,61",15,0,"-1132,1799999999973",802,"1060,1899999999985","5,50,10"
2439,"-84,26999999999998","27,8",19,0,"-1075,0700000000006",678,"990,7999999999994","5,50,15"
2161,"-86,05000000000018","28,04",21,0,"-1016,72",606,"930,6699999999995","5,50,20"
2058,"-71,5","27,79",18,0,"-992,6799999999996",572,"921,1799999999997","5,50,25"
1878,"-30,080000000000023","28,38",17,0,"-932,5399999999998",533,"902,4599999999989","5,50,30"
1770,"-16,259999999999966","28,76",15,0,"-905,5799999999974",509,"889,3199999999994","5,50,35"
1638,"28,389999999999993","29,67",15,0,"-851,32",486,"879,7099999999995","5,50,40"
3773,"-54,58000000000018","29,71",17,0,"-1270,9499999999955",1121,"1216,3699999999983","5,55,5"
2829,"-86,46000000000028","28,24",21,0,"-1140,299999999998",799,"1053,8399999999976","5,55,10"
2381,"-75,42","27,8",19,0,"-1052,3799999999994",662,"976,96","5,55,15"
2156,"-90,81000000000014","27,55",21,0,"-1021,2399999999976",594,"930,4299999999996","5,55,20"
2012,"-60,31000000000007","27,63",23,0,"-977,1299999999999",556,"916,8200000000007","5,55,25"
1836,"-21,43999999999993","28,21",16,0,"-922,7399999999989",518,"901,2999999999987","5,55,30"
1712,"24,499999999999986","29,26",15,0,"-865,3299999999986",501,"889,8299999999999","5,55,35"
1586,"39,76000000000003","30,14",15,0,"-834,8399999999997",478,"874,5999999999991","5,55,40"
3767,"-50,800000000000104","29,71",15,0,"-1262,2799999999957",1119,"1211,4799999999989","5,60,5"
2799,"-70,40999999999998","28,26",14,0,"-1123,7599999999986",791,"1053,3499999999983","5,60,10"
2397,"-76,98999999999997","27,24",19,0,"-1057,0900000000006",653,"980,0999999999992","5,60,15"
2144,"-81,22000000000041","27,52",27,0,"-1007,9399999999988",590,"926,7199999999998","5,60,20"
1932,"-55,25000000000001",28,22,0,"-963,6999999999998",541,"908,4499999999995","5,60,25"
1798,"-33,17999999999995","28,25",16,0,"-921,7799999999976",508,"888,5999999999991","5,60,30"
1642,"24,539999999999964","29,66",16,0,"-851,9899999999994",487,"876,5299999999996","5,60,35"
1528,"58,210000000000015","29,97",18,0,"-809,6599999999983",458,"867,8699999999993","5,60,40"
3401,"-51,060000000000144","32,96",21,0,"-1264,779999999996",1121,"1213,7199999999968","10,15,5"
2661,"-108,61999999999998","32,24",17,0,"-1169,7599999999954",858,"1061,1399999999978","10,15,10"
2323,"-101,9900000000001","31,38",15,0,"-1092,589999999998",729,"990,5999999999998","10,15,15"
2135,"-82,40999999999977","31,62",15,0,"-1063,4499999999982",675,"981,0399999999985","10,15,20"
2071,"-91,64999999999996","30,81",17,0,"-1050,6699999999998",638,"959,0199999999995","10,15,25"
2016,"-113,9","30,51",15,0,"-1038,0300000000004",615,"924,1300000000006","10,15,30"
1912,"-75,58999999999988","31,12",16,0,"-987,0299999999984",595,"911,4399999999998","10,15,35"
1842,"-65,12000000000006","31,43",15,0,"-968,5199999999993",579,"903,4000000000002","10,15,40"
3207,"-82,11999999999992","31,4",15,0,"-1235,009999999997",1007,"1152,889999999998","10,20,5"
2511,"-129,1699999999998","31,58",15,0,"-1140,5299999999972",793,"1011,3599999999997","10,20,10"
2141,"-83,14999999999979","31,53",15,0,"-1064,1699999999983",675,"981,0199999999985","10,20,15"
2004,"-91,26999999999977","31,44",17,0,"-1036,0100000000011",630,"944,74","10,20,20"
1904,"-69,98000000000013","31,14",18,0,"-985,8799999999994",593,"915,8999999999997","10,20,25"
1796,"-72,54999999999994","31,35",17,0,"-971,1500000000001",563,"898,6000000000004","10,20,30"
1688,"-47,76999999999993","31,87",14,0,"-940,7299999999988",538,"892,9599999999999","10,20,35"
1648,"-48,83999999999991","31,43",13,0,"-930,9800000000001",518,"882,1399999999999","10,20,40"
3067,"-105,53999999999975","31,14",14,0,"-1214,5399999999959",955,"1108,999999999998","10,25,5"
2331,"-122,31999999999972","31,02",18,0,"-1108,0099999999964",723,"985,6899999999996","10,25,10"
2073,"-91,74999999999996","30,78",17,0,"-1050,7699999999998",638,"959,0199999999995","10,25,15"
1908,"-70,59000000000015","31,08",18,0,"-986,4099999999995",593,"915,8199999999998","10,25,20"
1754,"-46,48999999999996","31,41",17,0,"-951,8299999999986",551,"905,3400000000003","10,25,25"
1634,"-52,43000000000003","31,95",14,0,"-936,8400000000007",522,"884,4099999999999","10,25,30"
1552,"-16,850000000000026","31,89",13,0,"-880,5000000000003",495,"863,6499999999992","10,25,35"
1516,"-0,8000000000000247","31,33",15,0,"-851,0700000000002",475,"850,2699999999994","10,25,40"
2969,"-108,95000000000009","30,68",19,0,"-1199,8399999999983",911,"1090,8899999999994","10,30,5"
2271,"-128,91","30,82",15,0,"-1105,9199999999973",700,"977,0099999999992","10,30,10"
2020,"-115,26","30,45",15,0,"-1039,250000000001",615,"923,9900000000006","10,30,15"
1800,"-73,77999999999994","31,22",17,0,"-972,6000000000001",562,"898,8200000000004","10,30,20"
1634,"-52,43000000000003","31,95",14,0,"-936,8400000000007",522,"884,4099999999999","10,30,25"
1530,"-8,760000000000026","31,96",14,0,"-870,3600000000006",489,"861,5999999999988","10,30,30"
1470,"6,8","31,77",14,0,"-836,9099999999993",467,"843,7099999999996","10,30,35"
1420,"15,750000000000028","31,48",17,0,"-818,5100000000003",447,"834,2599999999995","10,30,40"
2913,"-65,10000000000015","30,11",13,0,"-1154,1999999999987",877,"1089,0999999999983","10,35,5"
2219,"-97,41999999999986","30,06",17,0,"-1069,1299999999999",667,"971,7099999999987","10,35,10"
1914,"-69,08999999999988","31,14",16,0,"-986,4799999999985",596,"917,39","10,35,15"
1688,"-47,76999999999993","31,87",14,0,"-940,7299999999988",538,"892,9599999999999","10,35,20"
1554,"-17,540000000000024","31,85",13,0,"-881,0200000000003",495,"863,4799999999992","10,35,25"
1476,"4,250000000000075","31,64",14,0,"-839,6399999999994",467,"843,8899999999995","10,35,30"
1396,"30,300000000000004","32,09",17,0,"-808,4800000000002",448,"838,7799999999993","10,35,35"
1354,"17,430000000000046","31,61",17,0,"-801,3100000000003",428,"818,7399999999996","10,35,40"
2867,"-80,70000000000003","29,51",15,0,"-1148,4899999999975",846,"1067,789999999998","10,40,5"
2207,"-127,65000000000002","29,5",15,0,"-1083,2099999999998",651,"955,5599999999997","10,40,10"
1852,"-64,38","31,48",14,0,"-969,5599999999993",583,"905,1800000000003","10,40,15"
1656,"-39,85999999999988","31,46",13,0,"-925,4700000000001",521,"885,6099999999999","10,40,20"
1508,"2,1700000000000133","31,3",15,0,"-848,3400000000003",472,"850,5099999999993","10,40,25"
1424,"11,540000000000017","31,39",17,0,"-821,9000000000001",447,"833,4399999999996","10,40,30"
1352,"-0,1399999999999868","31,43",17,0,"-807,3300000000004",425,"807,1899999999995","10,40,35"
1298,"41,09999999999999","31,59",17,0,"-779,1799999999992",410,"820,28","10,40,40"
2825,"-73,76999999999994","29,2",15,0,"-1134,4399999999964",825,"1060,669999999999","10,45,5"
2183,"-133,90000000000012","29,32",14,0,"-1076,0399999999997",640,"942,1399999999998","10,45,10"
1800,"-40,42999999999993","31,17",14,0,"-950,7700000000006",561,"910,3400000000001","10,45,15"
1588,"-5,279999999999993","31,49",15,0,"-887,4300000000013",500,"882,1499999999994","10,45,20"
1488,"2,949999999999988","30,78",14,0,"-851,62",458,"854,5699999999994","10,45,25"
1378,"38,72999999999999","31,71",17,0,"-794,1899999999995",437,"832,9200000000003","10,45,30"
1294,"41,30999999999998","31,53",17,0,"-780,6299999999994",408,"821,9399999999987","10,45,35"
1218,"48,350000000000016",33,16,0,"-760,7399999999997",402,"809,09","10,45,40"
2793,"-75,79000000000003","28,64",15,0,"-1133,4799999999973",800,"1057,6899999999985","10,50,5"
2127,"-94,51000000000009","29,38",13,0,"-1038,7600000000011",625,"944,2499999999998","10,50,10"
1772,"-36,06000000000005","30,98",14,0,"-938,1100000000006",549,"902,0499999999997","10,50,15"
1576,"-14,950000000000077","30,77",14,0,"-876,5800000000007",485,"861,6299999999995","10,50,20"
1438,"6,780000000000051","31,08",17,0,"-828,7399999999998",447,"835,5199999999996","10,50,25"
1342,"11,240000000000016","31,74",17,0,"-807,1299999999995",426,"818,3699999999993","10,50,30"
1246,"38,789999999999985","32,58",17,0,"-772,6800000000004",406,"811,4699999999996","10,50,35"
1174,"10,100000000000042","33,9",13,0,"-784,5899999999993",398,"794,69","10,50,40"
2821,"-86,10000000000024","28,25",21,0,"-1139,7399999999982",797,"1053,6399999999976","10,55,5"
2097,"-115,60000000000007","28,8",14,0,"-1048,0200000000002",604,"932,4199999999996","10,55,10"
1764,"-43,82000000000002","30,56",16,0,"-943,41",539,"899,5899999999999","10,55,15"
1558,"-12,120000000000001","30,42",16,0,"-871,8899999999999",474,"859,7699999999992","10,55,20"
1432,"-4,200000000000063","30,59",15,0,"-835,8099999999989",438,"831,6100000000005","10,55,25"
1282,"36,90000000000003","31,59",15,0,"-784,45",405,"821,3499999999989","10,55,30"
1200,"34,23000000000005",33,15,0,"-770,68",396,"804,9099999999999","10,55,35"
1124,"30,989999999999995","33,36",15,0,"-758,6999999999994",375,"789,6900000000007","10,55,40"
2799,"-70,40999999999998","28,26",14,0,"-1123,7599999999986",791,"1053,3499999999983","10,60,5"
2088,"-112,65000000000005","28,54",14,0,"-1038,2500000000007",596,"925,6","10,60,10"
1738,"-38,75999999999992","30,55",13,0,"-930,6399999999996",531,"891,8800000000003","10,60,15"
1528,"-7,790000000000051","30,56",13,0,"-867,5899999999998",467,"859,7999999999993","10,60,20"
1376,"15,45000000000006","30,81",15,0,"-812,2199999999997",424,"827,6699999999989","10,60,25"
1260,"12,84000000000002","32,06",19,0,"-792,85",404,"805,6899999999998","10,60,30"
1164,"26,540000000000003","33,33",15,0,"-771,92",388,"798,4599999999996","10,60,35"
1138,"28,840000000000032","32,51",14,0,"-752,0799999999994",370,"780,9200000000005","10,60,40"
2771,"-104,87999999999998","31,47",13,0,"-1168,21",872,"1063,3299999999979","15,20,5"
2117,"-82,72999999999973","31,6",15,0,"-1061,8299999999986",669,"979,0999999999987","15,20,10"
1884,"-86,30000000000005","31,74",18,0,"-1012,7100000000012",598,"926,4100000000004","15,20,15"
1682,"-46,120000000000026","32,82",13,0,"-941,3199999999986",552,"895,1999999999999","15,20,20"
1548,"-48,95000000000005","33,98",12,0,"-916,9799999999999",526,"868,0299999999996","15,20,25"
1470,"-14,350000000000009","32,86",14,0,"-870,9800000000014",483,"856,6299999999994","15,20,30"
1412,"0,83","33,22",14,0,"-836,7699999999999",469,"837,5999999999995","15,20,35"
1404,"-4,010000000000014","32,12",14,0,"-829,07",451,"825,0599999999998","15,20,40"
2599,"-85,93000000000013","30,78",17,0,"-1126,529999999999",800,"1040,599999999999","15,25,5"
2065,"-91,87999999999997","30,75",17,0,"-1050,4799999999996",635,"958,5999999999995","15,25,10"
1758,"-81,16","31,91",16,0,"-977,0199999999993",561,"895,8599999999998","15,25,15"
1556,"-47,820000000000014","34,06",12,0,"-918,2499999999999",530,"870,4299999999997","15,25,20"
1438,"5,909999999999993","33,73",14,0,"-850,4600000000016",485,"856,3699999999992","15,25,25"
1374,"7,3599999999999905","33,11",14,0,"-817,7599999999981",455,"825,1199999999994","15,25,30"
1306,"50,38000000000008","33,54",15,0,"-779,2399999999992",438,"829,6199999999999","15,25,35"
1254,"52,72000000000007","33,65",15,0,"-768,9199999999996",422,"821,6399999999999","15,25,40"
2541,"-98,83000000000024","29,79",17,0,"-1123,1099999999988",757,"1024,2799999999995","15,30,5"
2016,"-113,9","30,51",15,0,"-1038,0300000000004",615,"924,1300000000006","15,30,10"
1662,"-55,13000000000006","32,67",13,0,"-943,7699999999996",543,"888,64","15,30,15"
1478,"-13,580000000000009","32,88",14,0,"-871,6400000000015",486,"858,0599999999995","15,30,20"
1376,"6,109999999999995","33,07",14,0,"-819,0099999999982",455,"825,1199999999994","15,30,25"
1292,"44,57000000000001","33,67",15,0,"-775,5999999999999",435,"820,1699999999992","15,30,30"
1202,"42,06000000000004","34,28",17,0,"-756,3499999999996",412,"798,4100000000003","15,30,35"
1160,"33,36999999999999","34,48",17,0,"-758,7500000000001",400,"792,12","15,30,40"
2505,"-123,73999999999997","29,1",16,0,"-1130,709999999999",729,"1006,9699999999989","15,35,5"
1910,"-73,39999999999985","31,2",16,0,"-984,9699999999983",596,"911,5699999999999","15,35,10"
1592,"-38,54999999999988","33,17",14,0,"-915,9000000000003",528,"877,3499999999996","15,35,15"
1420,"-0,36999999999999034","33,17",14,0,"-838,43",471,"838,0599999999995","15,35,20"
1304,"46,140000000000086","33,44",15,0,"-780,82",436,"826,9599999999999","15,35,25"
1206,"50,98000000000007","34,33",17,0,"-753,3699999999995",414,"804,3500000000004","15,35,30"
1156,"22,459999999999994","34,34",17,0,"-764,9699999999997",397,"787,4300000000005","15,35,35"
1104,"46,06","34,42",17,0,"-732,9200000000003",380,"778,9799999999998","15,35,40"
2501,"-120,21999999999994","28,03",14,0,"-1123,409999999999",701,"1003,1899999999989","15,40,5"
1848,"-64,28999999999999","31,44",14,0,"-969,2799999999993",581,"904,9900000000004","15,40,10"
1560,"-42,13999999999993","32,44",14,0,"-904,3300000000006",506,"862,1899999999996","15,40,15"
1412,"-11,16000000000004","31,73",14,0,"-830,3799999999991",448,"819,2199999999998","15,40,20"
1250,"54,44000000000007","33,76",15,0,"-767,1599999999995",422,"821,5999999999998","15,40,25"
1160,"32,269999999999996","34,31",17,0,"-759,9500000000002",398,"792,22","15,40,30"
1100,"43,21999999999997","34,64",17,0,"-734,3400000000003",381,"777,56","15,40,35"
1030,"14,18000000000002","34,76",13,0,"-742,4300000000005",358,"756,6099999999997","15,40,40"
2479,"-101,48999999999988","27,67",14,0,"-1093,4899999999986",686,"991,9999999999989","15,45,5"
1798,"-39,68999999999992","31,26",14,0,"-950,0900000000006",562,"910,4000000000001","15,45,10"
1500,"-14,400000000000013","31,87",14,0,"-860,1500000000003",478,"845,7500000000003","15,45,15"
1336,"31,110000000000035","32,49",15,0,"-791,0899999999991",434,"822,1999999999995","15,45,20"
1230,"27,53999999999996","33,5",15,0,"-778,94",412,"806,4799999999992","15,45,25"
1128,"27,299999999999986","33,95",17,0,"-747,99",383,"775,2899999999997","15,45,30"
1040,"17,78999999999995","34,81",13,0,"-741,5100000000004",362,"759,2999999999996","15,45,35"
1004,"33,45000000000001","34,86",13,0,"-720,9500000000002",350,"754,4000000000011","15,45,40"
2433,"-83,53999999999999","27,87",19,0,"-1074,3100000000006",678,"990,7699999999994","15,50,5"
1768,"-27,62000000000004","31,05",14,0,"-933,4800000000005",549,"905,8599999999997","15,50,10"
1492,"-21,45999999999998","31,23",14,0,"-856,9700000000001",466,"835,5099999999993","15,50,15"
1290,"29,560000000000038","32,71",15,0,"-785,7599999999989",422,"815,32","15,50,20"
1196,"22,769999999999996","33,03",15,0,"-768,3200000000004",395,"791,0899999999996","15,50,25"
1066,"22,33999999999999","35,46",13,0,"-741,9500000000003",378,"764,2900000000003","15,50,30"
1020,"24,719999999999917","34,22",13,0,"-729,8000000000003",349,"754,5200000000003","15,50,35"
982,"23,139999999999997","34,62",13,0,"-714,5800000000003",340,"737,7200000000009","15,50,40"
2375,"-77,77000000000001","27,79",19,0,"-1053,1899999999994",660,"975,42","15,55,5"
1760,"-50,79000000000004","30,57",16,0,-942,538,"891,2099999999999","15,55,10"
1448,"9,810000000000079","31,84",12,0,"-833,6299999999997",461,"843,44","15,55,15"
1262,"44,600000000000044","33,2",15,0,"-771,51",419,"816,1099999999993","15,55,20"
1140,"34,22000000000004","34,39",15,0,"-746,1799999999997",392,"780,4000000000001","15,55,25"
1044,"18,82999999999996","34,48",13,0,"-748,4600000000008",360,"767,2900000000003","15,55,30"
984,"29,590000000000057","35,16",12,0,"-716,7500000000002",346,"746,3400000000007","15,55,35"
984,"26,18999999999999","32,83",14,0,"-702,2699999999994",323,"728,4600000000003","15,55,40"
2387,"-75,45999999999995","27,31",19,0,"-1055,1200000000013",652,"979,6599999999992","15,60,5"
1738,"-38,75999999999992","30,55",13,0,"-930,6399999999996",531,"891,8800000000003","15,60,10"
1442,"7,100000000000055","31,14",16,0,"-827,8999999999994",449,"835,0000000000005","15,60,15"
1244,"37,28999999999997","32,96",15,0,"-774,93",410,"812,2199999999989","15,60,20"
1110,"18,510000000000016","34,68",13,0,"-759,9399999999996",385,"778,4499999999997","15,60,25"
1034,"15,80999999999997","34,24",13,0,"-741,6100000000004",354,"757,4200000000006","15,60,30"
986,"37,800000000000026","34,18",12,0,"-703,9499999999994",337,"741,7500000000003","15,60,35"
964,"19,45999999999999","33,3",12,0,"-700,0099999999993",321,"719,4700000000005","15,60,40"
2401,"-134,96000000000006","29,36",17,0,"-1127,2599999999982",705,"992,2999999999995","20,25,5"
1872,"-69,54000000000009","31,09",18,0,"-979,5299999999996",582,"909,9899999999998","20,25,10"
1533,"-46,85000000000004","33,92",12,0,"-914,8299999999999",520,"867,9799999999997","20,25,15"
1388,"-4,089999999999982","34,01",12,0,"-842,5200000000015",472,"838,4299999999995","20,25,20"
1266,"27,719999999999942","34,2",16,0,"-785,6699999999989",433,"813,39","20,25,25"
1192,"66,07999999999984","35,15",15,0,"-745,6999999999994",419,"811,7800000000003","20,25,30"
1138,"64,39999999999989","35,59",17,0,"-726,0099999999992",405,"790,4100000000001","20,25,35"
1094,"21,859999999999964","34,73",17,0,"-751,08",380,"772,9399999999997","20,25,40"
2375,"-158,24000000000035","28,67",21,0,"-1122,8999999999985",681,"964,6599999999986","20,30,5"
1788,"-75,68999999999998","31,32",17,0,"-969,8600000000002",560,"894,1700000000003","20,30,10"
1470,"-14,350000000000009","32,86",14,0,"-870,9800000000014",483,"856,6299999999994","20,30,15"
1328,"32,03999999999998","33,81",15,0,"-796,0599999999984",449,"828,0999999999999","20,30,20"
1198,"63,459999999999845","35,06",15,0,"-747,4399999999994",420,"810,9000000000002","20,30,25"
1124,"50,489999999999995","35,5",17,0,"-737,5999999999993",399,"788,09","20,30,30"
1078,"20,690000000000005","34,69",17,0,"-751,0100000000002",374,"771,7000000000003","20,30,35"
1014,"33,54000000000006","35,6",13,0,"-719,5800000000005",361,"753,1200000000007","20,30,40"
2287,"-118,1799999999999","28,51",21,0,"-1072,689999999998",652,"954,5099999999992","20,35,5"
1676,"-46,32999999999996","31,86",14,0,"-939,0199999999988",534,"892,6899999999998","20,35,10"
1416,"-0,6099999999999919","33,12",14,0,"-838,2099999999999",469,"837,5999999999995","20,35,15"
1264,"42,66","34,18",15,0,"-769,4899999999994",432,"812,1500000000001","20,35,20"
1150,"40,02999999999999","35,22",17,0,"-741,4699999999993",405,"781,5000000000001","20,35,25"
1082,"19,150000000000013","34,66",17,0,"-752,1600000000002",375,"771,3100000000003","20,35,30"
1004,"27,70000000000003","36,25",13,0,"-721,3100000000003",364,"749,0100000000002","20,35,35"
966,"28,940000000000055","36,34",15,0,"-712,8400000000004",351,"741,7800000000005","20,35,40"
2229,"-74,38000000000017","28,67",21,0,"-1036,6100000000004",639,"962,2299999999998","20,40,5"
1638,"-36,26999999999989","31,44",13,0,"-921,0200000000003",515,"884,75","20,40,10"
1410,"-10,280000000000038","31,77",14,0,"-828,5199999999991",448,"818,2399999999998","20,40,15"
1196,"49,85999999999998","34,28",15,0,"-749,4399999999997",410,"799,3000000000001","20,40,20"
1106,"16,209999999999994","34,54",17,0,"-756,88",382,"773,0899999999996","20,40,25"
1012,"36,45000000000003","35,77",13,0,"-717,2300000000004",362,"753,6800000000006","20,40,30"
966,"23,320000000000054","36,34",14,0,"-715,7400000000005",351,"739,0600000000005","20,40,35"
932,"40,55000000000003","35,3",13,0,"-686,7299999999998",329,"727,2799999999995","20,40,40"
2195,"-66,87999999999994","27,88",21,0,"-1015,9399999999994",612,"949,0599999999994","20,45,5"
1582,"-11,910000000000004","31,54",15,0,"-890,4200000000013",499,"878,5099999999994","20,45,10"
1328,"34,610000000000035","32,76",15,0,"-788,0099999999993",435,"822,6199999999994","20,45,15"
1182,"46,28999999999999","34,26",16,0,"-749,4799999999992",405,"795,7699999999991","20,45,20"
1074,"35,050000000000026","34,64",13,0,"-729,0300000000008",372,"764,0800000000004","20,45,25"
982,"30,590000000000007","36,25",12,0,"-715,1800000000004",356,"745,77","20,45,30"
940,"44,99000000000004","35,43",14,0,"-687,3199999999997",333,"732,3099999999998","20,45,35"
902,"47,819999999999965","35,92",14,0,"-673,76",324,"721,5799999999999","20,45,40"
2135,"-83,95","28,1",21,0,"-1012,7099999999995",600,"928,7599999999994","20,50,5"
1572,"-15,430000000000035","30,66",14,0,"-876,7700000000008",482,"861,3399999999996","20,50,10"
1284,"33,65000000000006","32,87",13,0,"-782,3899999999988",422,"816,04","20,50,15"
1138,"17,22999999999997","33,92",15,0,"-762,7800000000004",386,"780,0099999999998","20,50,20"
1006,"26,129999999999978","35,69",12,0,"-726,0600000000006",359,"752,1899999999999","20,50,25"
964,"45,72000000000006","36,1",15,0,"-700,2600000000008",348,"745,9800000000006","20,50,30"
912,"58,29999999999999","35,86",13,0,"-670,4699999999996",327,"728,7700000000001","20,50,35"
