Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
1728,"24,65999999999996","29,28",17,0,"-383,5999999999995",506,"408,2599999999999","5,25,30"
1706,"13,480000000000006","28,37",21,0,"-387,52999999999963",484,"401,01000000000005","5,25,35"
1636,"19,180000000000028","28,42",26,0,"-375,04999999999893",465,"394,22999999999945","5,25,40"
3210,"-9,509999999999975","31,99",19,0,"-535,0999999999993",1027,"525,5899999999984","5,30,5"
2370,"24,08000000000008","31,65",16,0,"-445,5",750,"469,5799999999994","5,30,10"
2018,"50,47000000000002","31,96",17,0,"-396,4999999999995",645,"446,9699999999998","5,30,15"
1816,"44,94000000000003","30,84",15,0,"-384,6299999999995",560,"429,56999999999965","5,30,20"
1728,"24,65999999999996","29,28",17,0,"-383,5999999999995",506,"408,2599999999999","5,30,25"
1660,"18,700000000000006","28,8",21,0,"-379,7599999999994",478,"398,4599999999999","5,30,30"
1590,"19,550000000000043","28,36",26,0,"-372,0699999999995",451,"391,61999999999966","5,30,35"
1540,"11,509999999999994","28,51",24,0,"-371,26999999999936",439,"382,77999999999986","5,30,40"
3150,"-6,199999999999997","31,94",16,0,"-526,3399999999997",1006,"520,1399999999982","5,35,5"
2342,"10,020000000000016","30,61",14,0,"-452,0399999999997",717,"462,0599999999995","5,35,10"
1966,"42,390000000000065","31,33",18,0,"-395,65999999999985",616,"438,04999999999933","5,35,15"
1758,"35,450000000000045","29,86",15,0,"-380,25999999999954",525,"415,7099999999998","5,35,20"
1708,"14,360000000000014","28,4",21,0,"-387,08999999999963",485,"401,45000000000005","5,35,25"
1588,"19,63000000000005","28,4",26,0,"-371,9799999999995",451,"391,6099999999997","5,35,30"
1526,"2,680000000000006","27,92",24,0,"-374,86999999999944",426,"377,54999999999967","5,35,35"
1454,"0,08","27,85",24,0,"-366,0199999999992",405,"366,0999999999996","5,35,40"
3146,"-28,50000000000003","31,06",18,0,"-535,2399999999997",977,"506,7399999999986","5,40,5"
2286,"20,85000000000009","30,8",14,0,"-436,3799999999999",704,"457,23","5,40,10"
1912,"33,32","30,33",17,0,"-394,22999999999956",580,"427,54999999999944","5,40,15"
1750,"25,52999999999997","29,03",17,0,"-383,27999999999975",508,"408,8099999999999","5,40,20"
1636,"13,600000000000023","28,36",26,0,"-377,99999999999886",464,"391,5999999999995","5,40,25"
1542,"12,440000000000001","28,53",24,0,"-370,7999999999994",440,"383,23999999999984","5,40,30"
1450,"1,4199999999999928","27,93",24,0,"-365,04999999999916",405,"366,4699999999996","5,40,35"
1408,"6,239999999999992","27,49",18,0,"-358,61999999999915",387,"364,85999999999973","5,40,40"
3130,"-34,24999999999999","30,42",18,0,"-535,9599999999998",952,"501,70999999999873","5,45,5"
2274,"24,830000000000116","30,08",15,0,"-431,8199999999998",684,"456,6499999999991","5,45,10"
1864,"29,410000000000032","29,99",17,0,"-394,32999999999953",559,"423,7399999999999","5,45,15"
1722,"17,729999999999997","28,22",15,0,"-384,59999999999974",486,"402,3300000000001","5,45,20"
1594,"23,510000000000062","28,11",26,0,"-368,48999999999995",448,"391,9999999999997","5,45,25"
1490,"-11,929999999999971","27,85",17,0,"-379,85999999999945",415,"367,9299999999999","5,45,30"
1424,"7,110000000000005","27,18",22,0,"-360,29999999999916",387,"367,40999999999974","5,45,35"
1382,"6,330000000000015","28,08",21,0,"-354,82999999999987",388,"361,1599999999997","5,45,40"
3104,"-38,070000000000036","30,22",18,0,"-533,9900000000002",938,"495,91999999999905","5,50,5"
2234,"30,13000000000008","29,81",21,0,"-425,4999999999999",666,"455,62999999999954","5,50,10"
1846,"23,55000000000002","29,52",17,0,"-396,05999999999943",545,"419,60999999999984","5,50,15"
1678,"27,730000000000032","28,78",15,0,"-370,9599999999992",483,"398,6899999999996","5,50,20"
1550,"14,760000000000005","28,58",24,0,"-369,8799999999994",443,"384,64","5,50,25"
1460,"7,320000000000005","27,26",24,0,"-363,6799999999998",398,"370,9999999999997","5,50,30"
1400,"5,519999999999999","27,93",18,0,"-354,65999999999985",391,"360,17999999999995","5,50,35"
1334,"0,71","27,29",16,0,"-354,2400000000001",364,"354,95000000000005","5,50,40"
3118,"-43,03999999999998","29,7",18,0,"-536,1700000000002",926,"493,1299999999991","5,55,5"
2228,"21,380000000000017","29,44",18,0,"-428,4499999999999",656,"449,8299999999994","5,55,10"
1836,"21,409999999999997","28,92",17,0,"-393,71999999999935",531,"415,1299999999997","5,55,15"
1682,"26,309999999999995","28,06",17,0,"-372,3199999999993",472,"398,62999999999926","5,55,20"
1534,"0,6999999999999789","27,51",17,0,"-378,0099999999992",422,"378,71000000000004","5,55,25"
1422,"10,92","27,36",18,0,"-357,0299999999996",389,"367,94999999999965","5,55,30"
1364,"1,2200000000000024","27,79",21,0,"-357,60999999999996",379,"358,8299999999999","5,55,35"
1318,"-2,300000000000007","26,63",20,0,"-348,32999999999987",351,"346,0299999999997","5,55,40"
3114,"-47,669999999999995","29,38",18,0,"-538,2199999999997",915,"490,54999999999916","5,60,5"
2178,"28,980000000000047","29,8",18,0,"-421,71999999999997",649,"450,6999999999995","5,60,10"
1804,"30,000000000000025","28,99",17,0,"-385,66999999999916",523,"415,67","5,60,15"
1620,"26,320000000000032","28,58",17,0,"-368,8299999999994",463,"395,1499999999997","5,60,20"
1534,"-2,079999999999993","26,86",26,0,"-376,19999999999936",412,"374,1199999999996","5,60,25"
1434,"0,7400000000000011","27,48",14,0,"-360,72999999999973",394,"361,46999999999974","5,60,30"
1348,"-0,7400000000000144","26,78",21,0,"-353,4",361,"352,65999999999985","5,60,35"
1298,"-1,0600000000000076","25,5",17,0,"-347,6799999999996",331,"346,61999999999995","5,60,40"
2740,"5,8799999999999875","33,18",19,0,"-500,37999999999965",909,"506,2599999999988","10,15,5"
2117,"26,26000000000001","33,73",17,0,"-433,15999999999866",714,"459,41999999999985","10,15,10"
1807,"64,21999999999997","35,31",18,0,"-379,96999999999974",638,"444,1900000000004","10,15,15"
1665,"59,69000000000004","34,17",16,0,"-371,85999999999956",569,"431,54999999999967","10,15,20"
1563,"39,88000000000007","32,95",17,0,"-371,72999999999973",515,"411,60999999999996","10,15,25"
1494,"40,72999999999996","32,53",13,0,"-363,20999999999964",486,"403,94","10,15,30"
1456,"32,739999999999995","32,42",15,0,"-357,6999999999999",472,"390,4399999999996","10,15,35"
1430,"28,06999999999995","31,05",17,0,"-357,59999999999934",444,"385,66999999999956","10,15,40"
2557,"2,5699999999999577","32,73",23,0,"-479,1899999999988",837,"481,7599999999992","10,20,5"
1913,"54,31000000000004","35,02",14,0,"-397,1599999999993",670,"451,46999999999974","10,20,10"
1675,"63,63000000000006","34,15",16,0,"-370,52999999999963",572,"434,1599999999997","10,20,15"
1527,"41,220000000000006","33,07",17,0,"-368,07999999999964",505,"409,3000000000002","10,20,20"
1444,"30,029999999999987","32,55",13,0,"-363,14999999999964",470,"393,17999999999927","10,20,25"
1370,"15,960000000000008","31,24",17,0,"-358,4899999999993",428,"374,4499999999998","10,20,30"
1306,"12,259999999999991","30,93",14,0,"-354,8599999999997",404,"367,1199999999998","10,20,35"
1274,"12,219999999999992","30,69",14,0,"-352,5199999999999",391,"364,7399999999998","10,20,40"
2456,"10,709999999999997","31,64",15,0,"-462,9199999999991",777,"473,63","10,25,5"
1823,"51,510000000000026","33,79",14,0,"-385,77999999999975",616,"437,2900000000001","10,25,10"
1571,"39,94000000000007","32,91",17,0,"-373,7999999999996",517,"413,74","10,25,15"
1446,"30,04999999999999","32,64",13,0,"-363,20999999999964",472,"393,25999999999925","10,25,20"
1355,"14,819999999999963","30,77",15,0,"-356,8999999999991",417,"371,7200000000001","10,25,25"
1274,"6,469999999999999","30,77",14,0,"-354,2799999999997",392,"360,7499999999996","10,25,30"
1238,"-1,7900000000000151","31,02",14,0,"-357,42999999999995",384,"355,63999999999993","10,25,35"
1200,"-1,8499999999999934","30,33",14,0,"-352,98000000000013",364,"351,13","10,25,40"
2360,"22,51000000000008","31,61",16,0,"-445,84999999999894",746,"468,35999999999933","10,30,5"
1745,"61,26999999999994","33,24",14,0,"-372,3099999999994",580,"433,57999999999976","10,30,10"
1498,"38,470000000000034","32,38",13,0,"-365,0299999999997",485,"403,5","10,30,15"
1372,"16,770000000000003","31,34",17,0,"-358,4899999999993",430,"375,2599999999998","10,30,20"
1278,"7,560000000000003","30,83",14,0,"-353,88999999999965",394,"361,4499999999996","10,30,25"
1216,"3,509999999999992","31,25",14,0,"-352,1400000000001",380,"355,6499999999998","10,30,30"
1182,"1,9000000000000048","30,29",14,0,"-346,37000000000035",358,"348,27","10,30,35"
1134,"4,539999999999999","29,01",23,0,"-341,1300000000003",329,"345,67000000000013","10,30,40"
2332,"10,050000000000013","30,57",14,0,"-451,18999999999966",713,"461,23999999999955","10,35,5"
1694,"58,189999999999955","32,59",17,0,"-369,73999999999927",552,"427,9299999999999","10,35,10"
1462,"31,99999999999999","32,35",15,0,"-358,51999999999987",473,"390,5199999999995","10,35,15"
1306,"12,259999999999991","30,93",14,0,"-354,8599999999997",404,"367,1199999999998","10,35,20"
1236,"-1,5100000000000158","31,07",14,0,"-357,2099999999999",384,"355,69999999999993","10,35,25"
1184,"1,7900000000000054","30,24",14,0,"-346,4800000000004",358,"348,27","10,35,30"
1128,"2,65","29,08",30,0,"-340,89000000000016",328,"343,54000000000025","10,35,35"
1072,"9,299999999999978","28,82",30,0,"-329,7600000000002",309,"339,05999999999995","10,35,40"
2270,"21,240000000000087","30,93",14,0,"-435,0199999999999",702,"456,26","10,40,5"
1668,"56,680000000000014","31,47",17,0,"-366,1599999999996",525,"422,83999999999963","10,40,10"
1432,"27,019999999999953","31,01",17,0,"-358,5299999999993",444,"385,54999999999956","10,40,15"
1274,"11,00999999999999","30,85",14,0,"-352,84999999999985",393,"363,85999999999973","10,40,20"
1204,"-3,629999999999991","30,32",14,0,"-354,7800000000001",365,"351,15000000000003","10,40,25"
1136,"4,069999999999997","28,79",30,0,"-341,42000000000024",327,"345,4900000000001","10,40,30"
1072,"9,189999999999996","28,82",28,0,"-329,85000000000014",309,"339,03999999999996","10,40,35"
1030,"18,669999999999973","28,93",41,0,"-314,55",298,"333,21999999999974","10,40,40"
2266,"24,990000000000112","30,1",15,0,"-431,4499999999998",682,"456,43999999999915","10,45,5"
1650,"45,69000000000009","31,15",16,0,"-369,1399999999995",514,"414,8299999999996","10,45,10"
1382,"19,969999999999985","31,11",17,0,"-356,5799999999994",430,"376,54999999999984","10,45,15"
1246,"7,649999999999993","31,22",14,0,"-354,3099999999997",389,"361,95999999999987","10,45,20"
1154,"18,439999999999962","30,5",14,0,"-336,22999999999996",352,"354,67000000000013","10,45,25"
1102,"13,169999999999966","29,04",30,0,"-330,77000000000004",320,"343,9400000000001","10,45,30"
1036,"15,759999999999962","29,15",30,0,"-318,07999999999987",302,"333,83999999999975","10,45,35"
988,"10,720000000000015","28,64",27,0,"-317,85999999999996",283,"328,5799999999997","10,45,40"
2224,"29,380000000000088","29,72",21,0,"-424,79999999999984",661,"454,1799999999995","10,50,5"
1626,"40,25000000000006","31,06",16,0,"-369,6999999999995",505,"409,9499999999998","10,50,10"
1336,"30,32000000000002","31,36",17,0,"-346,0299999999996",419,"376,3500000000002","10,50,15"
1226,"0,7799999999999967","30,1",14,0,"-354,4299999999996",369,"355,2099999999998","10,50,20"
1134,"7,019999999999989","29,45",30,0,"-340,12999999999954",334,"347,1500000000004","10,50,25"
1054,"20,06","28,94",30,0,"-320,26000000000016",305,"340,3199999999998","10,50,30"
1004,"13,980000000000011","28,78",35,0,"-316,6299999999999",289,"330,60999999999996","10,50,35"
974,"8,550000000000018","27,72",27,0,"-315,6700000000003",270,"324,22","10,50,40"
2216,"20,820000000000014","29,42",18,0,"-427,58999999999986",652,"448,4099999999994","10,55,5"
1602,"28,45000000000002","30,84",15,0,"-369,1399999999998",494,"397,5899999999998","10,55,10"
1330,"16,500000000000014","31,13",14,0,"-354,60999999999933",414,"371,11000000000007","10,55,15"
1198,"7,890000000000012","30,13",16,0,"-345,66000000000014",361,"353,5500000000002","10,55,20"
1094,"17,710000000000008","29,16",30,0,"-326,87",319,"344,58000000000015","10,55,25"
1034,"20,860000000000003","29,01",30,0,"-313,0000000000002",300,"333,8599999999999","10,55,30"
990,"12,720000000000006","27,88",25,0,"-316,47000000000014",276,"329,18999999999954","10,55,35"
974,"12,320000000000013","27,62",16,0,"-312,12",269,"324,43999999999977","10,55,40"
2168,"29,790000000000042","29,84",18,0,"-420,45",647,"450,23999999999955","10,60,5"
1578,"41,91999999999997","31,24",15,0,"-358,86999999999966",493,"400,78999999999945","10,60,10"
1314,"21,939999999999998","30,44",14,0,"-350,7299999999994",400,"372,6699999999997","10,60,15"
1182,"20,220000000000006","29,95",14,0,"-337,5700000000004",354,"357,78999999999996","10,60,20"
1084,"15,880000000000035","28,32",20,0,"-322,59000000000015",307,"338,46999999999997","10,60,25"
1031,"14,630000000000013","28,03",37,0,"-318,2",289,"332,83","10,60,30"
980,"11,180000000000001","28,06",16,0,"-313,81000000000023",275,"324,9899999999999","10,60,35"
970,"-1,3099999999999987","27,42",12,0,"-320,1300000000001",266,"318,81999999999977","10,60,40"
2165,"29,320000000000146","32,75",13,0,"-426,86999999999915",709,"456,1899999999991","15,20,5"
1643,"57,26000000000005","34,02",14,0,"-371,27999999999946",559,"428,53999999999957","15,20,10"
1421,"41,859999999999985","33,64",15,0,"-361,9799999999993",478,"403,83999999999986","15,20,15"
1338,"18,77999999999997","32,06",15,0,"-359,8299999999997",429,"378,6099999999999","15,20,20"
1232,"23,64999999999995","31,9",12,0,"-341,7199999999997",393,"365,3699999999997","15,20,25"
1160,"10,850000000000007","32,07",11,0,"-343,20000000000016",372,"354,05000000000024","15,20,30"
1140,"2,739999999999992","31,67",13,0,"-346,54",361,"349,27999999999963","15,20,35"
1072,"0,9300000000000024","30,69",14,0,"-336,86999999999995",329,"337,80000000000007","15,20,40"
2075,"46,48999999999998","32,29",16,0,"-408,7699999999995",670,"455,25999999999914","15,25,5"
1545,"42,11000000000005","33,33",17,0,"-369,1099999999996",515,"411,21999999999997","15,25,10"
1362,"17,700000000000014","31,79",13,0,"-365,6999999999997",433,"383,3999999999998","15,25,15"
1246,"20,79999999999999","31,7",12,0,"-344,92999999999967",395,"365,72999999999973","15,25,20"
1158,"3,3000000000000043","31,26",14,0,"-345,1100000000001",362,"348,4099999999999","15,25,25"
1092,"8,200000000000005","31,14",15,0,"-334,8599999999999",340,"343,05999999999995","15,25,30"
1070,"3,860000000000013","30,84",23,0,"-333,28000000000003",330,"337,1399999999998","15,25,35"
1032,"8,590000000000018","30,04",15,0,"-319,89",310,"328,47999999999985","15,25,40"
2002,"52,03","32,12",17,0,"-395,0299999999995",643,"447,05999999999983","15,30,5"
1492,"39,040000000000006","32,51",13,0,"-364,05999999999966",485,"403,1","15,30,10"
1296,"16,64000000000001","31,64",13,0,"-354,33999999999924",410,"370,97999999999973","15,30,15"
1172,"6,789999999999985","32,08",11,0,"-346,02000000000027",376,"352,81000000000023","15,30,20"
1098,"3,710000000000003","30,97",17,0,"-337,81999999999994",340,"341,53","15,30,25"
1056,"3,0600000000000134","30,02",23,0,"-330,2000000000002",317,"333,2600000000001","15,30,30"
1004,"20,689999999999976","30,58",15,0,"-309,6499999999999",307,"330,3399999999997","15,30,35"
936,"27,07000000000005","30,56",15,0,"-296,1799999999999",286,"323,24999999999994","15,30,40"
1952,"42,91999999999999","31,35",18,0,"-394,7799999999998",612,"437,69999999999936","15,35,5"
1454,"33,14999999999999","32,46",15,0,"-357,28999999999985",472,"390,4399999999996","15,35,10"
1240,"15,30000000000002","30,73",14,0,"-345,70999999999964",381,"361,00999999999976","15,35,15"
1148,"2,059999999999982","31,45",13,0,"-347,21999999999997",361,"349,27999999999963","15,35,20"
1074,"3,7200000000000135","30,82",23,0,"-333,4500000000001",331,"337,1699999999998","15,35,25"
1010,"18,439999999999976","30,5",15,0,"-311,6299999999999",308,"330,0699999999997","15,35,30"
924,"20,710000000000004","30,95",15,0,"-301,1999999999997",286,"321,9099999999999","15,35,35"
886,"22,15000000000003","31,49",12,0,"-294,43999999999994",279,"316,5899999999999","15,35,40"
1894,"29,970000000000017","30,52",17,0,"-394,02999999999963",578,"423,9999999999995","15,40,5"
1428,"29,389999999999983","31,16",17,0,"-356,7499999999992",445,"386,13999999999953","15,40,10"
1208,"4,570000000000023","31,87",14,0,"-351,8699999999998",385,"356,4400000000002","15,40,15"
1090,"-4,489999999999992","30,46",17,0,"-341,67999999999995",332,"337,19000000000005","15,40,20"
1030,"8,940000000000007","30,19",15,0,"-321,84999999999985",311,"330,7899999999998","15,40,25"
938,"26,66000000000005","30,49",15,0,"-296,1899999999999",286,"322,85","15,40,30"
884,"23,380000000000045","31,45",12,0,"-295,5099999999998",278,"318,88999999999993","15,40,35"
866,"9,340000000000007","29,91",13,0,"-301,3400000000001",259,"310,6800000000001","15,40,40"
1858,"30,440000000000033","30,14",17,0,"-393,42999999999955",560,"423,8699999999999","15,45,5"
1380,"20,24999999999998","31,16",17,0,"-356,2999999999994",430,"376,54999999999984","15,45,10"
1185,"2,860000000000001","30,89",13,0,"-349,2799999999997",366,"352,13999999999993","15,45,15"
1072,"-3,0200000000000093","30,32",21,0,"-333,61000000000035",325,"330,59000000000003","15,45,20"
982,"24,319999999999983","30,35",15,0,"-305,9200000000001",298,"330,2399999999996","15,45,25"
910,"26,270000000000007","30,99",14,0,"-294,5999999999998",282,"320,8699999999998","15,45,30"
866,"13,680000000000003","30,14",12,0,"-297,75",261,"311,43000000000006","15,45,35"
864,"3,1800000000000015","29,75",12,0,"-308,08000000000004",257,"311,2599999999998","15,45,40"
1824,"9,04","29,55",17,0,"-401,5299999999995",539,"410,56999999999994","15,50,5"
1330,"32,47000000000002","31,5",17,0,"-343,87999999999954",419,"376,3500000000002","15,50,10"
1148,"4,690000000000019","31,62",14,0,"-342,7800000000002",363,"347,47","15,50,15"
1061,"11,400000000000013","29,59",23,0,"-327,2400000000002",314,"338,64","15,50,20"
954,"8,649999999999988","30,19",17,0,"-313,8699999999996",288,"322,5199999999999","15,50,25"
874,"23,990000000000048","31,92",12,0,"-292,92999999999984",279,"316,92","15,50,30"
864,"9,87","29,86",12,0,"-302,78000000000003",258,"312,65","15,50,35"
854,"-2,799999999999974","29,39",19,0,"-309,0599999999999",251,"306,2599999999997","15,50,40"
1820,"23,450000000000014","28,9",17,0,"-391,2999999999994",526,"414,7499999999997","15,55,5"
1328,"16,470000000000013","31,1",14,0,"-354,6199999999994",413,"371,0900000000001","15,55,10"
1136,"20,08000000000001","31,25",13,0,"-335,17",355,"355,25","15,55,15"
1024,"18,40999999999998","29,69",17,0,"-318,31000000000034",304,"336,7199999999997","15,55,20"
928,"28,100000000000005","30,82",12,0,"-298,69999999999976",286,"326,79999999999984","15,55,25"
876,"6,519999999999996","29,34",12,0,"-304,87999999999977",257,"311,40000000000026","15,55,30"
862,"-4,949999999999994","29,35",12,0,"-312,69999999999976",253,"307,74999999999994","15,55,35"
812,"10,289999999999992","30,05",17,0,"-293,67",244,"303,9599999999996","15,55,40"
1794,"29,850000000000012","28,93",17,0,"-385,4799999999991",519,"415,33000000000004","15,60,5"
1308,"23,76999999999999","30,58",14,0,"-348,8899999999994",400,"372,6599999999997","15,60,10"
1126,"14,590000000000018","29,84",22,0,"-334,24",336,"348,83000000000015","15,60,15"
994,"23,520000000000003","30,48",12,0,"-307,0099999999998",303,"330,52999999999986","15,60,20"
916,"16,200000000000003","30,79",10,0,"-301,3499999999999",282,"317,54999999999967","15,60,25"
874,"6,899999999999996","29,86",12,0,"-305,25999999999976",261,"312,1599999999999","15,60,30"
848,"0,8399999999999794","29,36",19,0,"-304,90999999999985",249,"305,7499999999997","15,60,35"
792,"4,769999999999985","29,55",17,0,"-291,05999999999983",234,"295,8299999999999","15,60,40"
1826,"58,23999999999997","32,58",15,0,"-378,1699999999994",595,"436,41","20,25,5"
1406,"32,940000000000026","32,72",13,0,"-357,8999999999997",460,"390,83999999999946","20,25,10"
1226,"25,05999999999996","31,97",12,0,"-340,3599999999997",392,"365,41999999999973","20,25,15"
1108,"1,9499999999999824","31,86",14,0,"-340,25",353,"342,1999999999996","20,25,20"
1022,"2,890000000000019","31,8",15,0,"-329,6600000000001",325,"332,54999999999956","20,25,25"
990,"11,330000000000005","30,51",13,0,"-315,63",302,"326,9600000000001","20,25,30"
918,"23,16000000000004","31,26",15,0,"-296,31999999999994",287,"319,47999999999973","20,25,35"
876,"14,859999999999985","31,28",12,0,"-297,69999999999965",274,"312,55999999999983","20,25,40"
1770,"45,57999999999994","31,19",15,0,"-381,7599999999996",552,"427,3399999999997","20,30,5"
1352,"18,319999999999986","31,29",17,0,"-355,5999999999994",423,"373,9199999999998","20,30,10"
1158,"10,870000000000012","32,12",11,0,"-343,1800000000002",372,"354,05000000000024","20,30,15"
1052,"-1,1200000000000054","31,08",17,0,"-333,65000000000003",327,"332,52999999999975","20,30,20"
1000,"6,960000000000009","30,5",15,0,"-318,30999999999995",305,"325,2700000000001","20,30,25"
908,"26,340000000000007","31,61",14,0,"-292,41",287,"318,74999999999994","20,30,30"
852,"19,809999999999995","32,04",12,0,"-293,24999999999994",273,"313,05999999999995","20,30,35"
822,"21,42","31,87",10,0,"-287,9400000000004",262,"309,36","20,30,40"
1720,"36,86000000000005",30,15,0,"-376,7099999999996",516,"413,56999999999994","20,35,5"
1296,"12,199999999999985","30,63",15,0,"-353,83999999999963",397,"366,0399999999998","20,35,10"
1140,"2,739999999999992","31,67",13,0,"-346,54",361,"349,27999999999963","20,35,15"
1025,"6,95","30,54",13,0,"-324,3100000000001",313,"331,26","20,35,20"
922,"22,450000000000024","31,13",15,0,"-296,4899999999999",287,"318,93999999999977","20,35,25"
858,"18,04000000000001","32,05",12,0,"-294,79999999999995",275,"312,84","20,35,30"
810,"22,569999999999997","31,73",17,0,"-285,3800000000002",257,"307,9500000000002","20,35,35"
820,"23,43999999999997","31,34",15,0,"-289,5399999999996",257,"312,9799999999999","20,35,40"
1724,"20,94","29,23",17,0,"-383,42999999999984",504,"404,3699999999999","20,40,5"
1264,"8,499999999999993","30,78",14,0,"-353,65999999999985",389,"362,15999999999974","20,40,10"
1082,"-3,479999999999994","30,59",15,0,"-340,71999999999997",331,"337,24","20,40,15"
984,"19,559999999999985","30,39",15,0,"-307,6399999999998",299,"327,19999999999976","20,40,20"
894,"19,78","31,43",12,0,"-296,74999999999966",281,"316,5299999999998","20,40,25"
832,"19,490000000000002","31,49",13,0,"-290,0000000000004",262,"309,49","20,40,30"
828,"22,94999999999996","31,4",17,0,"-288,7699999999996",260,"311,7199999999999","20,40,35"
812,"10,369999999999969","30,54",15,0,"-296,01000000000016",248,"306,37999999999954","20,40,40"
1688,"21,49000000000002","28,61",15,0,"-380,15999999999985",483,"401,6500000000002","20,45,5"
1228,"-8,410000000000005","30,94",14,0,"-360,53999999999974",380,"352,12999999999994","20,45,10"
1066,"-1,0700000000000127","30,49",21,0,"-331,6100000000003",325,"330,54","20,45,15"
942,"20,76000000000001","30,89",15,0,"-302,60999999999984",291,"323,3699999999999","20,45,20"
850,"20,050000000000022","32,35",11,0,"-291,4500000000003",275,"311,49999999999994","20,45,25"
830,"14,449999999999966","31,2",13,0,"-298,0399999999999",259,"312,4899999999998","20,45,30"
812,"10,859999999999975","30,3",15,0,"-295,0200000000002",246,"305,87999999999954","20,45,35"
792,"1,11","29,17",13,0,"-291,41000000000037",231,"292,5199999999997","20,45,40"
1650,"30,890000000000022","29,15",15,0,"-368,1499999999993",481,"399,0399999999996","20,50,5"
1218,"2,549999999999998","30,3",14,0,"-353,0699999999996",369,"355,6199999999998","20,50,10"
1055,"12,130000000000006","29,76",23,0,"-326,30000000000024",314,"338,43","20,50,15"
916,"28,110000000000007",31,12,0,"-295,5999999999999",284,"323,7099999999998","20,50,20"
832,"19,739999999999977","31,01",13,0,"-290,97000000000014",258,"310,7100000000001","20,50,25"
824,"11,650000000000011","30,83",17,0,"-295,8099999999999",254,"307,45999999999975","20,50,30"
810,"-0,9200000000000017","29,75",15,0,"-299,9600000000001",241,"299,0399999999997","20,50,35"
774,"7,1599999999999895","29,84",17,0,"-283,2100000000002",231,"290,3699999999997","20,50,40"
1654,"24,27000000000008","28,05",15,0,"-371,24999999999926",464,"395,5199999999993","20,55,5"
1190,"10,300000000000026","30,17",16,0,"-343,7200000000001",359,"354,02000000000027","20,55,10"
1020,"18,779999999999987","29,8",17,0,"-317,91000000000037",304,"336,68999999999966","20,55,15"
884,"27,970000000000038","32,13",10,0,"-292,09000000000003",284,"320,0599999999998","20,55,20"
846,"7,369999999999995","30,02",17,0,"-303,8900000000001",254,"311,25999999999993","20,55,25"
818,"2,9600000000000035","29,95",15,0,"-301,59000000000003",245,"304,5499999999997","20,55,30"
