Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
29601,"-91,74000000000333","37,54",20,0,"-1022,339999999827",11111,"930,6","5,10,5"
23867,"-99,91000000000177","36,53",27,0,"-925,6499999998792",8719,"825,7399999999575","5,10,10"
21497,"-113,08000000000168","35,93",25,0,"-881,7799999998915",7723,"768,6999999999698","5,10,15"
20224,"-91,97000000000095","35,75",20,0,"-837,92",7231,"745,9499999999712","5,10,20"
19305,"-86,87000000000077","35,01",28,0,"-815,0199999999114",6759,"728,1499999999721","5,10,25"
18697,"-75,45","34,43",28,0,"-791,6999999999186",6438,"716,2499999999756","5,10,30"
18213,"-77,20000000000081","34,31",24,0,"-775,6099999999249",6249,"698,4099999999755","5,10,35"
18007,"-67,00000000000121","34,02",21,0,"-763,5399999999239",6126,"696,5399999999767","5,10,40"
27319,"-102,2700000000023","36,43",20,0,"-981,4099999998456",9953,"879,1399999999496","5,15,5"
21593,"-113,28000000000172","35,91",25,0,"-883,3999999998903",7755,"770,1199999999695","5,15,10"
19079,"-85,20000000000098","35,44",20,0,"-814,5599999999142",6761,"729,3599999999725","5,15,15"
17743,"-74,62000000000074","34,72",28,0,"-773,8299999999293",6160,"699,2099999999793","5,15,20"
16821,"-65,33000000000064","34,17",22,0,"-744,0699999999374",5748,"678,74","5,15,25"
16185,"-59,28000000000094","34,08",22,0,"-724,5799999999372",5516,"665,3","5,15,30"
15743,"-52,46000000000114","33,66",21,0,"-708,2",5299,"655,7399999999834","5,15,35"
15453,"-57,07000000000062","33,11",21,0,"-702,2",5116,"645,1299999999849","5,15,40"
26011,"-96,34","36,06",25,0,"-946,3299999998562",9379,"849,9899999999567","5,20,5"
20347,"-93,01000000000106","35,7",20,0,"-840,2799999999042",7263,"747,27","5,20,10"
17757,"-74,49000000000079","34,72",28,0,"-774,0199999999294",6166,"699,5299999999792","5,20,15"
16379,"-59,88","34,23",22,0,"-731,0599999999392",5606,"671,1799999999802","5,20,20"
15359,"-52,78000000000129","33,71",21,0,"-703,5299999999407",5177,"650,7499999999845","5,20,25"
14819,"-53,44000000000106","33,34",25,0,"-685,9299999999472",4941,"632,4899999999852","5,20,30"
14299,"-41,16000000000071","33,22",24,0,"-667,1699999999496",4750,"626,0099999999874","5,20,35"
13963,"-38,09000000000088","32,99",24,0,"-656,6199999999533",4606,"618,5299999999891","5,20,40"
25111,"-102,88000000000248","35,62",29,0,"-927,1399999998667",8945,"824,26","5,25,5"
19421,"-87,04000000000089","34,96",28,0,"-817,1699999999101",6789,"730,13","5,25,10"
16841,"-65,04000000000065","34,17",22,0,"-744,0799999999372",5755,"679,04","5,25,15"
15371,"-52,41000000000131","33,73",21,0,"-703,6299999999409",5185,"651,2199999999845","5,25,20"
14497,"-43,79000000000089","33,39",23,0,"-674,2399999999492",4841,"630,4499999999864","5,25,25"
13841,"-37,09000000000077","33,21",24,0,"-655,78",4596,"618,6899999999887","5,25,30"
13401,"-44,15000000000089","32,65",25,0,"-648,04",4376,"603,8899999999899","5,25,35"
12905,"-50,62000000000078","32,17",27,0,"-635,5799999999588",4151,"584,9599999999905","5,25,40"
24649,"-106,20000000000282","35,3",29,0,"-916,5199999998674",8701,"810,3199999999605","5,30,5"
18793,"-74,74000000000115","34,46",28,0,"-792,78",6476,"718,0399999999748","5,30,10"
16211,"-59,61000000000091","34,06",22,0,"-725,08",5522,"665,47","5,30,15"
14833,"-53,730000000001034","33,34",25,0,"-686,3299999999472",4946,"632,5999999999852","5,30,20"
13841,"-37,28000000000078","33,21",24,0,"-655,93",4596,"618,6499999999887","5,30,25"
13141,"-52,18000000000089","32,62",23,0,"-644,8499999999578",4286,"592,6699999999904","5,30,30"
12631,"-49,14000000000079","32,06",22,0,"-626,1599999999617",4050,"577,0199999999918","5,30,35"
12191,"-53,010000000000694","31,6",24,0,"-613,8699999999625",3852,"560,8599999999935","5,30,40"
24247,"-108,70000000000242","34,93",24,0,"-908,8999999998688",8469,"800,2","5,35,5"
18317,"-78,26000000000072","34,29",24,0,"-777,8799999999239",6281,"699,6199999999756","5,35,10"
15783,"-49,05000000000123","33,67",21,0,"-707,48",5314,"658,4299999999832","5,35,15"
14315,"-40,81","33,23",24,0,"-667,6199999999494",4757,"626,8099999999871","5,35,20"
13413,"-44,480000000000864","32,63",25,0,"-648,3799999999559",4377,"603,8999999999899","5,35,25"
12631,"-50,400000000000794","32,03",22,0,"-626,7299999999617",4046,"576,3299999999917","5,35,30"
12139,"-51,74000000000074","31,55",25,0,"-610,0699999999642",3830,"558,3299999999936","5,35,35"
11733,"-46,340000000000614","31,53",29,0,"-594,4499999999708",3700,"548,1099999999927","5,35,40"
23997,"-110,52000000000285","34,55",22,0,"-904,2899999998673",8290,"793,7699999999668","5,40,5"
18129,"-68,05000000000123","34,01",21,0,"-765,6799999999226",6165,"697,6299999999762","5,40,10"
15477,"-57,17000000000065","33,1",21,0,"-702,5499999999406",5123,"645,3799999999849","5,40,15"
13983,"-39,01000000000089","32,97",24,0,"-657,3499999999534",4610,"618,3399999999892","5,40,20"
12911,"-51,92000000000079","32,13",27,0,"-635,9699999999588",4148,"584,0499999999906","5,40,25"
12199,"-52,88","31,57",24,0,"-614,0399999999626",3851,"561,1599999999935","5,40,30"
11749,"-46,540000000000596","31,52",29,0,"-594,8499999999707",3703,"548,3099999999928","5,40,35"
11241,"-46,790000000000575","31,07",19,0,"-578,3199999999749",3493,"531,5299999999935","5,40,40"
23791,"-121,33000000000281","34,28",22,0,"-900,9",8155,"779,5699999999675","5,45,5"
17677,"-67,56000000000128","33,83",24,0,"-753,45",5980,"685,8899999999762","5,45,10"
15269,"-56,2","32,92",20,0,"-694,1599999999427",5026,"637,9599999999857","5,45,15"
13671,"-43,19000000000083","32,68",27,0,"-649,8699999999548",4467,"606,6799999999891","5,45,20"
12611,"-51,28","31,93",22,0,"-622,6199999999604",4027,"571,3399999999923","5,45,25"
11901,"-47,18000000000069","31,59",27,0,"-598,3899999999685",3760,"551,2099999999932","5,45,30"
11313,"-44,810000000000564","31,13",23,0,"-580,0999999999741",3522,"535,2899999999927","5,45,35"
10815,"-38,9","31,18",24,0,"-561,9799999999791",3372,"523,0799999999937","5,45,40"
23531,"-109,74000000000262","34,22",22,0,"-887,9999999998721",8053,"778,2599999999675","5,50,5"
17457,"-62,77000000000138","33,71",23,0,"-747,0299999999252",5884,"684,2599999999771","5,50,10"
15021,"-49,90000000000107","32,79",24,0,"-686,0199999999456",4926,"636,12","5,50,15"
13469,"-50,420000000000655","32,03",27,0,"-646,7999999999541",4314,"596,3799999999895","5,50,20"
12279,"-46,290000000000866","31,75",26,0,"-610,6799999999646",3898,"564,3899999999932","5,50,25"
11649,"-47,120000000000616","31,38",29,0,"-590,6799999999719",3656,"543,5599999999932","5,50,30"
10989,"-41,87000000000058","31,19",20,0,"-569,4199999999785",3427,"527,5499999999931","5,50,35"
10519,"-43,30000000000093","31,18",24,0,"-554,6399999999809",3280,"511,3399999999944","5,50,40"
23417,"-106,85000000000248","34,08",22,0,"-879,4299999998735",7980,"772,5799999999659","5,55,5"
17239,"-57,08","33,43",23,0,"-739,1399999999255",5763,"682,0599999999785","5,55,10"
14789,"-45,98000000000093","32,58",24,0,"-675,1399999999454",4818,"629,1599999999869","5,55,15"
13207,"-45,05000000000082","31,82",25,0,"-634,1399999999578",4203,"589,0899999999901","5,55,20"
12093,"-48,210000000000704","31,61",23,0,"-601,8399999999654",3822,"553,6299999999928","5,55,25"
11315,"-38,88000000000069","31,17",23,0,"-575,12",3527,"536,2399999999938","5,55,30"
10729,"-41,40000000000088","31,13",24,0,"-558,4999999999786",3340,"517,0999999999941","5,55,35"
10349,"-47,09000000000083","30,78",26,0,"-549,7499999999799",3185,"502,6599999999949","5,55,40"
23229,"-107,3400000000028","34,02",22,0,"-873,1999999998721",7902,"765,8599999999662","5,60,5"
17163,"-66,64","33,04",21,0,"-741,8199999999242",5670,"675,1799999999797","5,60,10"
14573,"-43,44000000000103","32,57",22,0,"-667,0199999999485",4747,"623,5799999999884","5,60,15"
12969,"-43,430000000001016","31,85",27,0,"-624,6999999999588",4131,"581,2699999999917","5,60,20"
11893,"-42,33","31,47",23,0,"-592,3399999999713",3743,"550,0099999999921","5,60,25"
11029,"-35,350000000000584","31,37",23,0,"-565,7699999999782",3460,"530,4199999999931","5,60,30"
10517,"-46,880000000000976","30,98",26,0,"-555,9399999999789",3258,"509,0599999999943","5,60,35"
10157,"-49,75000000000065","30,12",28,0,"-544,64",3059,"494,88999999999504","5,60,40"
20515,"-108,39000000000091","35,96",26,0,"-865,0699999999009",7377,"756,6799999999719","10,15,5"
16089,"-81,79000000000023","35,95",24,0,"-756,8299999999429",5784,"675,0399999999821","10,15,10"
14111,"-48,810000000000684","35,97",23,0,"-691,8199999999568",5076,"643,0099999999865","10,15,15"
12959,"-41,76000000000058","35,53",22,0,"-659,0399999999637",4604,"617,2799999999877","10,15,20"
12181,"-33,110000000000376","35,73",22,0,"-634,2099999999697",4352,"601,0999999999902","10,15,25"
11763,"-34,10000000000061","34,99",22,0,"-619,8599999999756",4116,"585,7599999999902","10,15,30"
11423,"-24,420000000000353","34,69",22,0,"-604,6199999999743",3963,"580,1999999999925","10,15,35"
11075,"-43,38","33,97",19,0,"-602,3599999999778",3762,"558,9799999999923","10,15,40"
19778,"-92,13000000000092","35,73",22,0,"-831,76",7066,"739,6299999999727","10,20,5"
15303,"-67,37000000000093","35,35",27,0,"-724,2399999999494",5410,"656,87","10,20,10"
13149,"-40,66000000000056","35,5",22,0,"-661,1499999999621",4668,"620,4899999999872","10,20,15"
12051,"-33,300000000000566","35,47",20,0,"-631,5699999999703",4275,"598,2699999999878","10,20,20"
11335,"-24,400000000000333","35,18",23,0,"-604,0099999999755",3988,"579,6099999999925","10,20,25"
10855,"-27,100000000000396","34,58",21,0,"-590,0099999999804",3754,"562,9099999999922","10,20,30"
10411,"-35,77000000000033","34,14",22,0,"-579,5299999999811",3554,"543,7599999999928","10,20,35"
10067,"-36,49","34,23",19,0,"-571,7999999999829",3446,"535,3099999999937","10,20,40"
19003,"-86,13000000000072","35,01",28,0,"-810,4999999999153",6653,"724,3699999999732","10,25,5"
14413,"-51,77000000000091","35,18",21,0,"-695,0999999999541",5070,"643,3299999999845","10,25,10"
12399,"-34,46000000000046","35,57",22,0,"-639,2899999999682",4410,"604,8299999999897","10,25,15"
11377,"-26,190000000000353","35,14",23,0,"-605,9499999999755",3998,"579,7599999999924","10,25,20"
10569,"-30,22000000000036","34,6",21,0,"-583,0799999999825",3657,"552,8599999999927","10,25,25"
10057,"-38,48000000000053","34,17",19,0,"-574,1099999999833",3436,"535,6299999999931","10,25,30"
9643,"-40,84","33,89",21,0,"-559,9699999999847",3268,"519,1299999999954","10,25,35"
9375,"-44,55000000000016","33,79",19,0,"-552,1099999999869",3168,"507,5599999999948","10,25,40"
18425,"-72,01000000000114","34,49",26,0,"-785,6499999999215",6354,"713,6399999999761","10,30,5"
13855,"-42,49000000000063","35,25",22,0,"-672,7999999999558",4884,"630,3099999999858","10,30,10"
12007,"-32,45000000000045","35,02",22,0,"-624,3399999999739",4205,"591,8899999999903","10,30,15"
10931,"-27,200000000000482","34,57",21,0,"-591,3199999999805",3779,"564,12","10,30,20"
10073,"-38,94000000000052","34,13",19,0,"-574,6599999999835",3438,"535,72","10,30,25"
9585,"-45,32000000000019","33,91",21,0,"-559,3799999999853",3250,"514,0599999999948","10,30,30"
9189,"-39,24000000000045","34,06",19,0,"-545,1499999999886",3130,"505,90999999999497","10,30,35"
8925,"-38,450000000000216","33,98",22,0,"-531,2599999999876",3033,"492,80999999999557","10,30,40"
17991,"-77,12","34,38",24,0,"-771,5099999999263",6185,"694,3899999999762","10,35,5"
13495,"-41,76000000000088","34,74",22,0,"-662,6499999999602",4688,"620,89","10,35,10"
11635,"-24,790000000000365","34,55",22,0,"-608,9499999999731",4020,"584,1599999999922","10,35,15"
10491,"-36,79000000000031","34,12",22,0,"-581,7399999999802",3580,"544,9499999999925","10,35,20"
9679,"-40,88000000000021","33,94",21,0,"-560,4099999999844",3285,"519,5299999999954","10,35,25"
9201,"-38,90000000000037","34,05",19,0,"-544,9899999999885",3133,"506,09","10,35,30"
8779,"-36,27000000000013","34,23",22,0,"-525,4099999999883",3005,"489,1399999999957","10,35,35"
8441,"-34,570000000000185","33,87",18,0,"-511,74999999999056",2859,"477,17999999999614","10,35,40"
17821,"-66,02000000000115","34,09",21,0,"-760,5899999999257",6075,"694,57","10,40,5"
13275,"-30,520000000000714","34,64",22,0,"-650,6699999999599",4598,"620,1499999999886","10,40,10"
11303,"-38,280000000000655","33,95",21,0,"-605,9199999999764",3837,"567,6399999999917","10,40,15"
10161,"-40,250000000000426","34,13",19,0,"-574,8899999999827",3468,"534,6399999999937","10,40,20"
9427,"-44,09000000000026","33,71",19,0,"-553,5199999999866",3178,"509,4299999999947","10,40,25"
8961,"-36,42000000000026","34,04",22,0,"-531,9099999999877",3050,"495,4899999999955","10,40,30"
8465,"-31,670000000000176","33,88",18,0,"-510,5099999999904",2868,"478,84","10,40,35"
8151,"-27,720000000000162","33,48",22,0,"-500,8299999999915",2729,"473,10999999999666","10,40,40"
17417,"-70,12000000000118","33,77",24,0,"-751,3099999999274",5881,"681,19","10,45,5"
13103,"-32,360000000000475","34,21",20,0,"-643,7799999999609",4482,"611,4199999999892","10,45,10"
11067,"-39,56000000000064","34,04",21,0,"-593,5099999999771",3767,"553,9499999999925","10,45,15"
9899,"-43,990000000000265","33,94",21,0,"-566,31",3360,"522,3199999999946","10,45,20"
9215,"-44,28000000000018","33,72",19,0,"-546,9699999999871",3107,"502,6899999999952","10,45,25"
8627,"-36,56000000000015","33,89",21,0,"-518,6099999999899",2924,"482,0499999999965","10,45,30"
8219,"-33,22000000000028","33,54",22,0,"-504,6799999999913",2757,"471,45999999999697","10,45,35"
7851,"-24,029999999999916","33,26",22,0,"-488,3199999999928",2611,"464,2899999999977","10,45,40"
17197,"-66,00000000000152","33,69",23,0,"-743,6999999999268",5794,"677,6999999999784","10,50,5"
12801,"-31,680000000000444","34,21",22,0,"-635,4499999999631",4379,"603,7699999999897","10,50,10"
10913,"-40,12000000000036","33,8",20,0,"-590,4199999999764",3689,"550,2999999999927","10,50,15"
9733,"-49,96000000000011","33,53",19,0,"-563,4699999999839",3263,"513,5099999999941","10,50,20"
9053,"-42,82000000000034","33,64",22,0,"-536,5299999999855",3045,"493,7099999999955","10,50,25"
8469,"-38,92000000000032","33,39",20,0,"-511,6699999999899",2828,"472,75","10,50,30"
7929,"-26,62999999999999","33,3",22,0,"-493,16999999999183",2640,"466,5399999999972","10,50,35"
7699,"-20,959999999999877","32,82",22,0,"-480,3699999999934",2527,"459,40999999999786","10,50,40"
16938,"-56,55000000000157","33,5",22,0,"-733,4799999999289",5675,"676,9299999999794","10,55,5"
12653,"-34,07000000000047","33,93",22,0,"-631,9399999999649",4293,"597,87","10,55,10"
10673,"-42,18000000000024","33,53",21,0,"-582,15",3579,"539,97","10,55,15"
9591,"-45,82000000000015","33,42",21,0,"-556,9099999999848",3205,"511,08999999999526","10,55,20"
8859,"-37,45000000000038","33,67",21,0,"-522,09",2983,"484,63999999999595","10,55,25"
8215,"-33,51000000000016","33,18",22,0,"-503,6",2726,"470,08999999999673","10,55,30"
7843,"-21,759999999999934","32,86",22,0,"-486,00999999999266",2577,"464,24999999999767","10,55,35"
7493,"-16,499999999999893","32,78",24,0,"-468,42999999999176",2456,"451,9299999999974","10,55,40"
16945,"-64,86000000000178","33,08",21,0,"-737,2799999999265",5605,"672,4199999999806","10,60,5"
